Lat,Lon,ssrd_lag1,ssrd_lag2,ssrd_lag3,swvl1_lag1,swvl1_lag2,swvl1_lag3,swvl2_lag1,swvl2_lag2,swvl2_lag3,t2m_lag1,t2m_lag2,t2m_lag3,tp_lag1,tp_lag2,tp_lag3,valid_time
56.9,21.6,19491580.0,49642264.0,124426160.0,0.3806028,0.37451476,0.36313358,0.3834415,0.37625834,0.36032104,277.6255,278.90842,283.72992,0.013899916,0.015236277,0.033956256,2025-12-01
56.9,21.7,19425882.0,49524410.0,124541610.0,0.38091645,0.3746409,0.36542436,0.38361555,0.37634838,0.36210683,277.5049,278.74924,283.6413,0.013578818,0.014337469,0.03390364,2025-12-01
56.9,21.8,19360240.0,49406264.0,124656170.0,0.38108316,0.3743454,0.36663622,0.38353306,0.37580922,0.36248288,277.39163,278.60043,283.57272,0.013257012,0.013441931,0.03385115,2025-12-01
56.9,21.9,19294114.0,49287850.0,124770220.0,0.3753877,0.36565298,0.3529663,0.37567195,0.36439005,0.3455653,277.31717,278.516,283.61017,0.012935974,0.012548883,0.033793524,2025-12-01
56.9,22.0,19231548.0,49171400.0,124877820.0,0.3711497,0.35930583,0.3434606,0.3699013,0.35624033,0.33401194,277.2471,278.43994,283.6351,0.012652114,0.011841144,0.03381204,2025-12-01
56.9,22.1,19223364.0,49116176.0,125118830.0,0.37338427,0.362205,0.3489951,0.37316442,0.36086273,0.34155717,277.16565,278.36227,283.59863,0.012562439,0.011561211,0.034004144,2025-12-01
56.9,22.2,19218456.0,49064224.0,125366590.0,0.37410483,0.36276245,0.3504363,0.37426758,0.36232707,0.34406355,277.0682,278.26938,283.53488,0.012484789,0.011304345,0.034205094,2025-12-01
56.9,22.3,19219470.0,49018584.0,125626170.0,0.37388554,0.36125538,0.3464444,0.3737991,0.36076304,0.34001553,276.94907,278.15347,283.44095,0.012431383,0.011087228,0.034422584,2025-12-01
56.9,22.4,19223028.0,48970510.0,125864620.0,0.3744665,0.3609802,0.34418464,0.37441057,0.36071217,0.33802402,276.83823,278.0441,283.3523,0.012354746,0.010884564,0.03473714,2025-12-01
56.9,22.5,19236502.0,48932040.0,126137130.0,0.3758771,0.3621877,0.34408125,0.376154,0.36239877,0.33843306,276.746,277.95184,283.28613,0.01224003,0.010767337,0.035081252,2025-12-01
56.9,22.6,19269932.0,48904640.0,126421736.0,0.3784242,0.36609802,0.35023597,0.37942958,0.36730805,0.34534281,276.70056,277.91077,283.27914,0.012032077,0.010793511,0.03563738,2025-12-01
56.9,22.7,19324802.0,48895016.0,126756230.0,0.38176644,0.37223205,0.36201328,0.38380998,0.37486777,0.3580283,276.6986,277.91678,283.32584,0.0117364675,0.010982085,0.03631559,2025-12-01
56.9,22.8,19379078.0,48885130.0,127091130.0,0.38295886,0.3740926,0.36361545,0.38528216,0.37707165,0.35949412,276.68387,277.90967,283.3581,0.011444375,0.0111744525,0.036991842,2025-12-01
56.9,22.9,19433120.0,48875176.0,127426210.0,0.38307586,0.37340596,0.3582247,0.38523185,0.37605184,0.353207,276.6599,277.89432,283.38248,0.0111562535,0.011367914,0.037665382,2025-12-01
56.9,23.0,19475430.0,48824944.0,127584840.0,0.3828204,0.37374368,0.35875726,0.38507307,0.3765264,0.3538282,276.65884,277.9045,283.38907,0.010929652,0.011569415,0.038115904,2025-12-01
56.9,23.1,19504568.0,48750664.0,127709700.0,0.38245985,0.37445983,0.36139852,0.3849295,0.377535,0.35687453,276.6608,277.91754,283.38226,0.010763131,0.01172882,0.038498938,2025-12-01
56.9,23.2,19517926.0,48639424.0,127720744.0,0.38205013,0.37509918,0.36406928,0.38462716,0.37822673,0.3602167,276.69623,277.9762,283.4293,0.010676585,0.011853603,0.03871872,2025-12-01
56.9,23.3,19529122.0,48523240.0,127717810.0,0.38170877,0.3759664,0.36768365,0.38442484,0.3792104,0.36476824,276.73428,278.0389,283.4786,0.010601081,0.01197425,0.03891774,2025-12-01
56.9,23.4,19540416.0,48408190.0,127707870.0,0.38128775,0.37599283,0.3683693,0.38402078,0.3792277,0.3657404,276.77725,278.1086,283.5437,0.010522277,0.012107012,0.03912508,2025-12-01
56.9,23.5,19550882.0,48301690.0,127685830.0,0.38099048,0.37610424,0.36901462,0.38375175,0.37933654,0.36666477,276.8145,278.1721,283.60236,0.010460512,0.012295057,0.039426643,2025-12-01
56.9,23.6,19536828.0,48312250.0,127682150.0,0.3816568,0.37679392,0.36813602,0.38434178,0.3797699,0.36507195,276.7677,278.13962,283.56674,0.010705211,0.013358911,0.041173305,2025-12-01
56.9,23.7,19520818.0,48325640.0,127698616.0,0.3823683,0.37761435,0.36747742,0.38499224,0.38038075,0.36378923,276.71838,278.10446,283.52856,0.010965333,0.014459808,0.042973537,2025-12-01
56.9,23.8,19504636.0,48340970.0,127721656.0,0.38379696,0.3794688,0.36890092,0.38673854,0.38290203,0.36660373,276.66818,278.06494,283.4837,0.01123301,0.015581747,0.04480662,2025-12-01
56.9,23.9,19467766.0,48340144.0,127634700.0,0.38508946,0.38102213,0.37007338,0.3882435,0.38487497,0.36848646,276.61984,278.02985,283.4464,0.011516259,0.016669001,0.046404514,2025-12-01
56.9,24.0,19376384.0,48277308.0,127296904.0,0.3862751,0.3818578,0.37047994,0.3893297,0.38548687,0.36785102,276.57327,278.00427,283.43356,0.012015849,0.017753255,0.047203507,2025-12-01
56.9,24.1,19226956.0,48154344.0,126676360.0,0.3868668,0.38130188,0.369149,0.38954952,0.3843979,0.36547065,276.51468,277.9658,283.40195,0.012686871,0.018799152,0.04720718,2025-12-01
56.9,24.2,18988352.0,47933090.0,125631620.0,0.3881271,0.3809616,0.36934245,0.3905001,0.38375193,0.36572018,276.4364,277.9053,283.3419,0.013678424,0.019813804,0.045932073,2025-12-01
56.9,24.3,18749844.0,47711270.0,124588430.0,0.39006665,0.3813848,0.37200582,0.3923775,0.38425395,0.36941528,276.35263,277.83356,283.26596,0.014670864,0.02083177,0.044657473,2025-12-01
56.9,24.4,18511230.0,47488520.0,123546900.0,0.3914128,0.38081613,0.37402394,0.3935123,0.3835495,0.37261716,276.26273,277.74924,283.17154,0.015664302,0.021851903,0.04338407,2025-12-01
56.9,24.5,18275554.0,47268332.0,122562990.0,0.3923792,0.38044384,0.3736582,0.3943583,0.38320413,0.37227312,276.16223,277.6637,283.08206,0.016366327,0.02229183,0.041844707,2025-12-01
57.0,12.5,18534202.0,45529264.0,111694660.0,0.2681896,0.2630488,0.24916765,0.27136457,0.26696828,0.24939702,278.92258,279.47678,284.71545,0.030353613,0.025253316,0.049177784,2025-12-01
57.0,12.6,18237160.0,45047180.0,110458980.0,0.2677923,0.26398927,0.25341254,0.27105656,0.26798248,0.25373054,278.74838,279.26364,284.5771,0.029000156,0.024687944,0.047374804,2025-12-01
57.0,12.7,17912352.0,44504560.0,109061944.0,0.2672899,0.26485646,0.25442654,0.27069995,0.2687902,0.2546259,278.55887,279.0471,284.4081,0.027587518,0.025050422,0.046610262,2025-12-01
57.0,12.8,17577650.0,43950470.0,107685300.0,0.26649985,0.26529592,0.2554774,0.27006134,0.26917675,0.2556753,278.38416,278.85733,284.26086,0.026203826,0.025274178,0.04577187,2025-12-01
57.0,12.9,17210926.0,43360500.0,106372920.0,0.26558658,0.26543018,0.25593618,0.2693453,0.2693044,0.25602278,278.23328,278.6977,284.13953,0.024912408,0.025037205,0.04470214,2025-12-01
57.0,13.0,16898856.0,42859020.0,105445250.0,0.26472983,0.2651067,0.2550349,0.26862928,0.26903382,0.2547504,278.16196,278.6329,284.10065,0.024011975,0.024147263,0.042914566,2025-12-01
57.0,13.1,16626722.0,42413616.0,104647660.0,0.26394597,0.2646927,0.25414646,0.26793304,0.26867676,0.25358582,278.11456,278.59143,284.08,0.023230536,0.023228567,0.040944804,2025-12-01
57.0,13.2,16387612.0,42024956.0,103608650.0,0.26347578,0.2642024,0.25292477,0.2676109,0.26825917,0.25215936,278.06342,278.52463,284.02762,0.02231316,0.02225421,0.03926212,2025-12-01
57.0,13.3,16168214.0,41661016.0,102729224.0,0.26295924,0.26364544,0.25167897,0.26721305,0.26779225,0.25075063,278.0146,278.47015,283.9718,0.021520367,0.021277083,0.037373316,2025-12-01
57.0,13.4,15924572.0,41267464.0,101594904.0,0.26226807,0.2625173,0.2495073,0.2666445,0.2664978,0.24810003,277.94,278.3486,283.86066,0.020537904,0.020297593,0.035801522,2025-12-01
57.0,13.5,15703184.0,40908828.0,100615140.0,0.26188716,0.26193035,0.24885805,0.26641506,0.2658544,0.24734202,277.87332,278.26904,283.76364,0.019599212,0.01935513,0.034237117,2025-12-01
57.0,13.6,15631552.0,40782796.0,100661560.0,0.2625868,0.2623047,0.25235724,0.2672057,0.2663732,0.25234395,277.8766,278.30212,283.76306,0.018938128,0.018669028,0.032693684,2025-12-01
57.0,13.7,15575590.0,40680024.0,100815624.0,0.26241612,0.26180318,0.2530744,0.2671017,0.2658854,0.25335348,277.88446,278.28726,283.76636,0.018311244,0.018013563,0.031151168,2025-12-01
57.0,13.8,15523140.0,40582100.0,100994750.0,0.2607908,0.2598394,0.24866855,0.2655103,0.26372173,0.2476216,277.88742,278.19717,283.7632,0.017691534,0.01736508,0.02960436,2025-12-01
57.0,13.9,15498956.0,40515690.0,101014140.0,0.2600985,0.25901794,0.24522252,0.2649152,0.26277363,0.24395604,277.87454,278.09015,283.75174,0.016953621,0.016688336,0.028486386,2025-12-01
57.0,14.0,15494932.0,40487024.0,101030920.0,0.26040536,0.25930634,0.24693249,0.26537746,0.26317596,0.24622764,277.8509,278.02158,283.72623,0.016299691,0.016151194,0.027391054,2025-12-01
57.0,14.1,15511662.0,40526640.0,101211330.0,0.26029515,0.25776926,0.24671592,0.2649299,0.2608307,0.24519742,277.81573,277.9516,283.67807,0.015896153,0.015756924,0.026274268,2025-12-01
57.0,14.2,15540564.0,40625896.0,101596750.0,0.25771135,0.2528305,0.23795491,0.26164302,0.25392914,0.2330283,277.76907,277.90018,283.58957,0.015756818,0.015440363,0.02513558,2025-12-01
57.0,14.3,15570128.0,40724104.0,101977850.0,0.25661778,0.25146586,0.2360013,0.26070544,0.25259754,0.23044808,277.72366,277.8609,283.49252,0.015619636,0.015132588,0.023991715,2025-12-01
57.0,14.4,15583414.0,40819150.0,102519740.0,0.25699022,0.25146434,0.23781167,0.2612751,0.2530136,0.23290327,277.69284,277.82092,283.42505,0.015515327,0.014513661,0.023088071,2025-12-01
57.0,14.5,15621450.0,41012240.0,103082150.0,0.25678337,0.2509364,0.23766352,0.26103324,0.25232187,0.23244502,277.68185,277.80783,283.40817,0.015343532,0.014042881,0.022467699,2025-12-01
57.0,14.6,15679536.0,41284224.0,103661290.0,0.25648952,0.25070342,0.23771569,0.2607326,0.25198567,0.23224123,277.68546,277.81735,283.42126,0.015119337,0.013695222,0.022078414,2025-12-01
57.0,14.7,15753770.0,41621170.0,104254510.0,0.25755537,0.25271404,0.24330287,0.26200867,0.25483957,0.23994839,277.67337,277.84796,283.42493,0.014856622,0.013451372,0.021881405,2025-12-01
57.0,14.8,15840098.0,42008256.0,104839640.0,0.25885746,0.25506642,0.24953239,0.26361367,0.25827688,0.24859422,277.66275,277.89392,283.4325,0.014531389,0.0130913975,0.021661036,2025-12-01
57.0,14.9,15943830.0,42470064.0,105401060.0,0.25770512,0.25326028,0.2462483,0.26244438,0.2561839,0.24398656,277.6343,277.8342,283.37836,0.014090271,0.012426977,0.021286506,2025-12-01
57.0,15.0,16062168.0,42982748.0,105977930.0,0.2566274,0.2510625,0.24298047,0.2612531,0.25352326,0.23933607,277.61008,277.75583,283.3275,0.013607928,0.011681725,0.020922508,2025-12-01
57.0,15.1,16240042.0,43599664.0,106810930.0,0.25559714,0.24928741,0.24090576,0.26006457,0.251267,0.23616225,277.61545,277.7432,283.30524,0.013259375,0.011536238,0.02131709,2025-12-01
57.0,15.2,16427414.0,44241870.0,107675680.0,0.25453073,0.24767151,0.23906142,0.25885236,0.2492045,0.23333248,277.62448,277.73376,283.2846,0.012937487,0.01151072,0.021880481,2025-12-01
57.0,15.3,16599352.0,44811840.0,108520740.0,0.25375366,0.24641418,0.2387971,0.25794983,0.2477656,0.23249029,277.63583,277.75635,283.27768,0.012596206,0.011298199,0.02212714,2025-12-01
57.0,15.4,16777122.0,45396970.0,109385690.0,0.25326312,0.24570566,0.23919088,0.25742707,0.24706574,0.23261581,277.66037,277.7919,283.28934,0.012264476,0.011118059,0.022398535,2025-12-01
57.0,15.5,16999302.0,46064470.0,110420936.0,0.2521594,0.2439509,0.2372781,0.25598314,0.24469045,0.22958915,277.75714,277.9048,283.40564,0.012029753,0.011081492,0.022627745,2025-12-01
57.0,15.6,17253764.0,46794376.0,111575840.0,0.2513049,0.24246317,0.2354441,0.25483817,0.24265544,0.22669491,277.8995,278.05783,283.5745,0.011863024,0.011151177,0.02285586,2025-12-01
57.0,15.7,17564680.0,47632470.0,112939420.0,0.25067025,0.24149577,0.23377499,0.25390285,0.24109091,0.2240133,278.10913,278.2682,283.81845,0.011811645,0.011399922,0.023078602,2025-12-01
57.0,15.8,17876266.0,48470264.0,114334650.0,0.25053746,0.24153036,0.23295298,0.25373274,0.24079031,0.22263607,278.29547,278.44516,284.03638,0.011822262,0.011774746,0.023374204,2025-12-01
57.0,15.9,18187838.0,49307640.0,115749224.0,0.25098336,0.24246724,0.23315774,0.25436005,0.241657,0.2227227,278.455,278.5828,284.2162,0.011870624,0.012227763,0.023717437,2025-12-01
57.0,16.0,18484232.0,50118736.0,117147770.0,0.25090873,0.24330445,0.23326504,0.2542391,0.24225311,0.22282754,278.57745,278.69202,284.3565,0.01213842,0.012725246,0.02399164,2025-12-01
57.0,16.1,18751334.0,50893464.0,118386216.0,0.24887933,0.24127756,0.22951187,0.2513784,0.23873189,0.21777049,278.68365,278.80844,284.42953,0.012514108,0.012737644,0.023787487,2025-12-01
57.0,16.2,19047726.0,51615050.0,119612120.0,0.24690133,0.23992462,0.22559923,0.24848598,0.23558044,0.21240628,278.79816,278.96506,284.49185,0.013602422,0.013290954,0.024234641,2025-12-01
57.0,16.3,19386348.0,52293030.0,120883920.0,0.24581683,0.24108735,0.22365841,0.24672501,0.23526205,0.20982017,278.92142,279.1546,284.56342,0.015414022,0.014598769,0.025552053,2025-12-01
57.0,16.4,19467918.0,52579360.0,121368730.0,0.24435933,0.24025777,0.22005537,0.24474928,0.2335846,0.20587601,278.97177,279.21838,284.61362,0.015828373,0.014760909,0.025561485,2025-12-01
57.0,18.2,21020274.0,54854240.0,125073384.0,0.24510136,0.24169616,0.21914181,0.24428926,0.23862965,0.20982115,279.56546,280.65765,284.3546,0.023230277,0.022684311,0.029441092,2025-12-01
57.0,18.3,20884320.0,54756590.0,124982070.0,0.2428086,0.23947856,0.21508001,0.24116176,0.23574625,0.20536853,279.54007,280.6356,284.38354,0.022723375,0.021794079,0.02859835,2025-12-01
57.0,21.4,19442594.0,49563904.0,123532664.0,0.37695086,0.36875457,0.35043138,0.3770831,0.36512247,0.3391266,277.94153,279.3756,283.98276,0.015397125,0.018118579,0.034738258,2025-12-01
57.0,21.5,19346938.0,49415950.0,123359736.0,0.37759513,0.36935833,0.35314792,0.37804553,0.366509,0.34249386,277.89032,279.30994,283.92215,0.015062825,0.0167601,0.034013808,2025-12-01
57.0,21.6,19266144.0,49281296.0,123467096.0,0.37877175,0.37076977,0.35799482,0.37996137,0.36951497,0.34934703,277.73343,279.09314,283.7711,0.014393725,0.014931094,0.03336638,2025-12-01
57.0,21.7,19200626.0,49163824.0,123582660.0,0.37854964,0.370046,0.35792097,0.37968275,0.3689738,0.3495877,277.61008,278.93076,283.67978,0.014072725,0.014037114,0.033310305,2025-12-01
57.0,21.8,19136592.0,49043920.0,123693260.0,0.37869376,0.36979726,0.3583256,0.37986416,0.36900684,0.35030243,277.49933,278.78696,283.62036,0.013745688,0.013166231,0.033214744,2025-12-01
57.0,21.9,19093566.0,48916424.0,123801480.0,0.37908033,0.36995596,0.35820597,0.3803451,0.36938018,0.35061496,277.39856,278.65588,283.62976,0.013372622,0.012544346,0.03281637,2025-12-01
57.0,22.0,19062782.0,48805056.0,123961590.0,0.37933972,0.37012178,0.35801747,0.3806678,0.36975098,0.35088274,277.31653,278.54822,283.6658,0.012999177,0.012075883,0.032453645,2025-12-01
57.0,22.1,19071428.0,48760990.0,124299810.0,0.378145,0.36869508,0.35659102,0.37927812,0.36851093,0.35001987,277.23676,278.46567,283.64508,0.012721963,0.012058591,0.03244665,2025-12-01
57.0,22.2,19098584.0,48752290.0,124738050.0,0.37515202,0.3650584,0.35224274,0.37553406,0.3643916,0.34539056,277.1553,278.39417,283.59396,0.012478821,0.012258482,0.032635357,2025-12-01
57.0,22.3,19110962.0,48722690.0,125076420.0,0.37594095,0.36569417,0.3523279,0.3763682,0.36524555,0.34535167,277.0509,278.29065,283.51797,0.012340553,0.012224515,0.032837875,2025-12-01
57.0,22.4,19111660.0,48676772.0,125335970.0,0.37961155,0.36959687,0.35664615,0.38095036,0.37037507,0.35049587,276.93625,278.17432,283.43155,0.012281291,0.0120109515,0.03305652,2025-12-01
57.0,22.5,19133548.0,48645436.0,125625384.0,0.38064688,0.37018177,0.35563412,0.38208967,0.37098795,0.3490256,276.86267,278.10855,283.4047,0.012129769,0.011957754,0.03345512,2025-12-01
57.0,22.6,19167952.0,48622304.0,125932024.0,0.38063332,0.36979777,0.35331085,0.3819207,0.37026876,0.34589508,276.80856,278.0619,283.3952,0.011928998,0.011997831,0.03395661,2025-12-01
57.0,22.7,19221330.0,48611930.0,126264424.0,0.38080457,0.3708969,0.35518622,0.38232365,0.37173766,0.3478034,276.79715,278.05563,283.42014,0.011647075,0.012176517,0.034620367,2025-12-01
57.0,22.8,19266492.0,48596290.0,126633660.0,0.38083902,0.37158,0.35631093,0.38249207,0.37247977,0.34845808,276.79526,278.0592,283.45078,0.011372529,0.012304914,0.03519173,2025-12-01
57.0,22.9,19301710.0,48574104.0,127036740.0,0.38098767,0.3721283,0.3568829,0.3828481,0.37320963,0.34890845,276.77783,278.04184,283.43414,0.011110857,0.012376335,0.035656765,2025-12-01
57.0,23.0,19326516.0,48544696.0,127491620.0,0.38158897,0.37306315,0.35816216,0.38374102,0.37434235,0.35021135,276.7855,278.04782,283.42148,0.011258341,0.012828161,0.036403425,2025-12-01
57.0,23.1,19355388.0,48504480.0,127915400.0,0.38411176,0.37657216,0.36279246,0.3868917,0.37865195,0.35654277,276.8143,278.08044,283.3855,0.012858793,0.014992234,0.038647298,2025-12-01
57.0,23.2,19385960.0,48465470.0,128343864.0,0.38732627,0.38121846,0.36978692,0.39092734,0.38466695,0.366555,276.85748,278.1324,283.37662,0.014751419,0.017506134,0.041203763,2025-12-01
57.0,23.3,19397456.0,48349710.0,128341550.0,0.38723698,0.3817403,0.37226817,0.39097142,0.3854599,0.37057102,276.90125,278.20245,283.4377,0.014673434,0.017630976,0.041401226,2025-12-01
57.0,23.4,19438962.0,48295028.0,128241170.0,0.3861864,0.38075358,0.37175775,0.3898033,0.384288,0.37010685,276.89474,278.22354,283.49808,0.0138219,0.016699638,0.04136691,2025-12-01
57.0,23.5,19445634.0,48170256.0,128245064.0,0.38558394,0.3799586,0.3684589,0.38910365,0.38292032,0.36582947,276.9393,278.30875,283.59637,0.013836771,0.017231736,0.042216707,2025-12-01
57.0,23.6,19445634.0,48170256.0,128245064.0,0.38558394,0.3799586,0.3684589,0.38910365,0.38292032,0.36582947,276.9393,278.30875,283.59637,0.013836771,0.017231736,0.042216707,2025-12-01
57.0,23.9,19397260.0,48204572.0,128469700.0,0.3883452,0.38526458,0.37285787,0.39234245,0.38868764,0.37066403,276.74896,278.16812,283.46097,0.0150309205,0.021638332,0.049446624,2025-12-01
57.0,24.0,19266832.0,48011596.0,127989040.0,0.32974526,0.3261673,0.3153642,0.33332542,0.32949576,0.31220663,276.64835,278.08194,283.43918,0.014020547,0.020267125,0.048177507,2025-12-01
57.0,24.1,19079904.0,47720110.0,127493240.0,0.26143506,0.25668335,0.24615872,0.26437208,0.25930023,0.24120305,276.53876,277.98843,283.40686,0.013374321,0.019311545,0.046899248,2025-12-01
57.0,24.2,18890118.0,47518104.0,126806330.0,0.30770534,0.30124715,0.28888136,0.31037903,0.30328217,0.28424466,276.48428,277.9454,283.3507,0.014317334,0.0203104,0.04606724,2025-12-01
57.0,24.3,18648898.0,47273780.0,125749010.0,0.37583867,0.368043,0.3565285,0.37855643,0.37052563,0.3540797,276.38547,277.86487,283.2765,0.014648072,0.020422792,0.044251267,2025-12-01
57.0,24.4,18409324.0,47042096.0,124701600.0,0.3912201,0.38173115,0.3725261,0.39389604,0.38444927,0.37148407,276.28616,277.77243,283.1816,0.015343495,0.021039939,0.04273748,2025-12-01
57.0,24.5,18171408.0,46818336.0,123675140.0,0.39225033,0.3810547,0.37290168,0.39472565,0.38362935,0.37220863,276.18826,277.67712,283.07532,0.016225146,0.021890422,0.04135667,2025-12-01
57.1,12.4,18212912.0,44956676.0,111740820.0,0.2692854,0.264033,0.24589391,0.2726192,0.26766306,0.24604158,278.92505,279.46017,284.60568,0.031934984,0.029899776,0.055075463,2025-12-01
57.1,12.5,17949226.0,44546576.0,110696580.0,0.2691899,0.2647517,0.2522135,0.2724892,0.26852062,0.2529784,278.7614,279.26053,284.506,0.030651607,0.028258078,0.05206913,2025-12-01
57.1,12.6,17668414.0,44099170.0,109553350.0,0.26907519,0.2653844,0.25621969,0.27237955,0.26918995,0.25754374,278.58722,279.06104,284.38876,0.029331788,0.027185492,0.04969937,2025-12-01
57.1,12.7,17298518.0,43506536.0,108256740.0,0.26825687,0.2655365,0.25617096,0.27161324,0.26929373,0.2571918,278.41766,278.8771,284.23755,0.028056905,0.026862718,0.04858731,2025-12-01
57.1,12.8,16906374.0,42888932.0,107004220.0,0.26734188,0.2654709,0.25576684,0.2707949,0.2692159,0.25643626,278.26617,278.717,284.10782,0.026846029,0.026223473,0.047316503,2025-12-01
57.1,12.9,16500642.0,42256000.0,105779430.0,0.2663416,0.2652364,0.25495073,0.26997432,0.26898906,0.25506592,278.15268,278.60825,284.0365,0.02567076,0.025388233,0.045946028,2025-12-01
57.1,13.0,16155886.0,41708760.0,104750800.0,0.26544076,0.26490325,0.254112,0.26920292,0.26868135,0.2538024,278.07202,278.53174,283.9902,0.024675839,0.024513258,0.044302728,2025-12-01
57.1,13.1,15929728.0,41328530.0,104099510.0,0.26486772,0.26444244,0.25465935,0.26859257,0.2682897,0.25448608,278.0471,278.51096,283.98087,0.024029305,0.02357146,0.042142857,2025-12-01
57.1,13.2,15714590.0,40965950.0,103404030.0,0.26430538,0.26391247,0.254365,0.26805228,0.26784667,0.2542065,278.01205,278.47842,283.9483,0.023362895,0.022613417,0.040032912,2025-12-01
57.1,13.3,15528532.0,40643444.0,102884810.0,0.26366848,0.26322377,0.2531246,0.2674131,0.26726022,0.25281745,277.9628,278.4247,283.88354,0.02284289,0.021648165,0.037699383,2025-12-01
57.1,13.4,15318186.0,40294110.0,102069896.0,0.26316437,0.26265156,0.25219086,0.26701128,0.26670787,0.25169817,277.90045,278.3542,283.79654,0.022072194,0.02068982,0.035816103,2025-12-01
57.1,13.5,15120532.0,39969050.0,101275190.0,0.2627032,0.26212007,0.25092292,0.26674625,0.26615345,0.2501757,277.83975,278.2587,283.71097,0.021216324,0.019776698,0.034159027,2025-12-01
57.1,13.6,15027238.0,39804636.0,101125010.0,0.26243138,0.26168722,0.25104153,0.26658744,0.26571858,0.25034407,277.82498,278.21585,283.68552,0.020497454,0.019032616,0.032657497,2025-12-01
57.1,13.7,14992640.0,39720856.0,101171416.0,0.261734,0.26107535,0.24997145,0.26599008,0.26502582,0.248893,277.8197,278.1618,283.67487,0.019749245,0.018314134,0.031466432,2025-12-01
57.1,13.8,14964802.0,39642550.0,101158344.0,0.26073033,0.2598399,0.24579005,0.26502424,0.2634669,0.24394669,277.80966,278.06943,283.666,0.018944418,0.017563608,0.03042972,2025-12-01
57.1,13.9,14944274.0,39569456.0,101084870.0,0.25955257,0.25808716,0.24189857,0.26378492,0.26106772,0.23850915,277.79584,278.0053,283.65402,0.018080864,0.016782057,0.02955059,2025-12-01
57.1,14.0,14955038.0,39572336.0,101118560.0,0.2601567,0.25851795,0.24552819,0.2644608,0.26161703,0.24292582,277.76395,277.9493,283.6154,0.017512549,0.016375642,0.028424524,2025-12-01
57.1,14.1,14975598.0,39600296.0,101187780.0,0.260207,0.2590805,0.24903968,0.26475298,0.2625895,0.24768263,277.72235,277.9273,283.55164,0.017047185,0.016096119,0.02721743,2025-12-01
57.1,14.2,15023006.0,39699840.0,101381336.0,0.25881958,0.2573115,0.24526633,0.26339495,0.26048532,0.24283525,277.6652,277.85568,283.4451,0.016863313,0.016133677,0.025810514,2025-12-01
57.1,14.3,15070824.0,39800550.0,101579360.0,0.25863874,0.25662842,0.24374045,0.26322994,0.25963795,0.24119273,277.61087,277.75446,283.3552,0.016686622,0.016176943,0.024402466,2025-12-01
57.1,14.4,15091768.0,39896984.0,102040800.0,0.2579193,0.2544881,0.24046719,0.26224265,0.25664112,0.23667859,277.57428,277.699,283.29056,0.016567212,0.015710134,0.023383234,2025-12-01
57.1,14.5,15124354.0,40026772.0,102475230.0,0.2569648,0.25208232,0.23627989,0.26096994,0.25319263,0.23096983,277.54202,277.64853,283.23636,0.016420353,0.0153609775,0.022411477,2025-12-01
57.1,14.6,15204860.0,40389376.0,103054260.0,0.25693032,0.2522527,0.23738393,0.261027,0.25357258,0.23238347,277.53702,277.65668,283.24298,0.016110059,0.014960993,0.02212013,2025-12-01
57.1,14.7,15295064.0,40792104.0,103628350.0,0.25725752,0.25299174,0.23970573,0.26155657,0.25483602,0.23553516,277.53052,277.67535,283.25015,0.015752839,0.014485855,0.021825906,2025-12-01
57.1,14.8,15409974.0,41304024.0,104173540.0,0.25767064,0.25306192,0.24147673,0.26210418,0.25522155,0.23798642,277.54007,277.70184,283.27536,0.01523263,0.013621275,0.021343324,2025-12-01
57.1,14.9,15533530.0,41844840.0,104730740.0,0.25770003,0.25225422,0.24176763,0.2621477,0.2544113,0.2383344,277.54272,277.68976,283.2821,0.014693238,0.012723473,0.020879645,2025-12-01
57.1,15.0,15674944.0,42415610.0,105370240.0,0.2574367,0.2514516,0.24130937,0.2618979,0.25359294,0.23760642,277.54007,277.6453,283.26138,0.0142116705,0.012064462,0.020709235,2025-12-01
57.1,15.1,15838668.0,43023976.0,106114184.0,0.2568478,0.25042316,0.24041502,0.26127002,0.25239563,0.23621343,277.54388,277.61786,283.2419,0.013806135,0.011711252,0.02090234,2025-12-01
57.1,15.2,16027782.0,43675860.0,106979816.0,0.25571415,0.24876912,0.23879069,0.25998998,0.2502365,0.23361403,277.55798,277.62802,283.22192,0.013492138,0.011711438,0.021517973,2025-12-01
57.1,15.3,16208758.0,44290230.0,107835150.0,0.25500488,0.24778442,0.23844369,0.25923496,0.24908905,0.23277578,277.5763,277.65024,283.21735,0.01316397,0.011616749,0.021967996,2025-12-01
57.1,15.4,16389914.0,44909036.0,108691150.0,0.25396898,0.24637808,0.23659244,0.25804138,0.24726512,0.23011583,277.62143,277.70602,283.2617,0.012835951,0.011537959,0.022438634,2025-12-01
57.1,15.5,16615702.0,45594160.0,109729620.0,0.25324053,0.24518992,0.23524721,0.25714338,0.24573466,0.22796828,277.7272,277.82263,283.38486,0.012608872,0.011551139,0.022756916,2025-12-01
57.1,15.6,16886198.0,46352756.0,110944780.0,0.25361973,0.24575043,0.23676375,0.25768197,0.24664459,0.2295099,277.88943,277.9906,283.57828,0.012485296,0.011688379,0.022991356,2025-12-01
57.1,15.7,17186700.0,47167016.0,112311880.0,0.25343153,0.24582265,0.23622377,0.25746325,0.2464859,0.22846147,278.0681,278.16202,283.80038,0.012498447,0.012089026,0.023327518,2025-12-01
