Lat,Lon,ssrd_lag1,ssrd_lag2,ssrd_lag3,swvl1_lag1,swvl1_lag2,swvl1_lag3,swvl2_lag1,swvl2_lag2,swvl2_lag3,t2m_lag1,t2m_lag2,t2m_lag3,tp_lag1,tp_lag2,tp_lag3,valid_time
55.20000000000019,11.599999999999996,23277190.0,59308984.0,117158860.0,0.37140718,0.36380616,0.3428394,0.37211037,0.35834807,0.3290489,279.57913,280.66122,285.62604,0.010798949,0.014362407,0.056127563,2025-12-01
55.20000000000019,11.699999999999996,23571150.0,59780984.0,118253290.0,0.36852774,0.3610382,0.33928362,0.3691953,0.3558151,0.3259041,279.5566,280.52444,285.64285,0.008440102,0.011811887,0.05089486,2025-12-01
55.20000000000019,11.799999999999995,23724114.0,59850336.0,118596450.0,0.36717987,0.3611079,0.34031528,0.36758742,0.35578004,0.3262009,279.55344,280.52582,285.59738,0.008291471,0.011758384,0.050895188,2025-12-01
55.20000000000019,11.899999999999995,23785242.0,59803496.0,118796904.0,0.3650093,0.3600006,0.33995795,0.36472067,0.35401714,0.32401988,279.56302,280.53772,285.55774,0.008250694,0.011642923,0.050989855,2025-12-01
55.20000000000019,11.999999999999995,23845638.0,59756132.0,118996910.0,0.35973167,0.35522002,0.3314268,0.35819373,0.348025,0.31226915,279.5991,280.54678,285.55804,0.008202898,0.011524742,0.05108006,2025-12-01
55.20000000000019,12.099999999999994,23872824.0,59708770.0,119154870.0,0.35572624,0.35151622,0.32475033,0.3531189,0.34311116,0.3024051,279.6349,280.55713,285.5772,0.0080609415,0.011255373,0.050853256,2025-12-01
55.20000000000019,14.799999999999985,24967430.0,64583896.0,133505620.0,0.3543612,0.3614741,0.34639028,0.3520514,0.3549947,0.32790104,279.60657,280.58154,284.75955,0.010505321,0.02488604,0.05321869,2025-12-01
55.20000000000019,21.300000000000054,20478736.0,58995892.0,133397760.0,0.28917122,0.27402192,0.26892927,0.28960228,0.27854717,0.27020115,277.36478,278.52548,284.03027,0.021692177,0.015263293,0.04913239,2025-12-01
55.20000000000019,21.400000000000055,20319062.0,59256028.0,133521360.0,0.35842642,0.34355366,0.34292603,0.35859236,0.34752503,0.34372982,277.35745,278.46188,284.07382,0.020060917,0.014225964,0.047527835,2025-12-01
55.20000000000019,21.500000000000057,20175664.0,59527630.0,133567440.0,0.39316115,0.37902528,0.37978977,0.39307657,0.3827886,0.3801299,277.3612,278.4195,284.11935,0.018190773,0.0134937065,0.04612159,2025-12-01
55.20000000000019,21.60000000000006,20011520.0,59642820.0,133211810.0,0.39271227,0.37930757,0.37720513,0.39237723,0.38322908,0.3763615,277.33304,278.36136,284.15012,0.016929025,0.012970333,0.04566083,2025-12-01
