row_id,Month,NDVI,Lat,Lon,NDVI_lag1,NDVI_lag2
7809,2025-12-01,0.1509,56.2,13.5,0.5566,0.6951
7810,2025-12-01,0.1486,56.2,13.6,0.47295000000000004,0.7422000000000001
7811,2025-12-01,0.1087,56.2,13.7,0.5539000000000001,0.536
7812,2025-12-01,0.24230000000000002,56.2,13.8,0.49385,0.6802
7813,2025-12-01,-0.006200000000000001,56.2,13.9,0.49100000000000005,0.6737000000000001
7814,2025-12-01,0.25570000000000004,56.2,14.0,0.6793,0.7839
7815,2025-12-01,0.1154,56.2,14.1,0.50485,0.5353
7816,2025-12-01,0.046900000000000004,56.2,14.2,0.7248,0.7602
7817,2025-12-01,0.0829,56.2,14.3,0.5943,0.7140000000000001
7818,2025-12-01,0.033100000000000004,56.2,14.4,0.62755,0.7918000000000001
7819,2025-12-01,-0.007,56.2,14.5,0.55495,0.6875
7820,2025-12-01,-0.0085,56.2,14.6,0.4907,0.7177
7821,2025-12-01,0.0068000000000000005,56.2,14.7,0.4449,0.7495
7822,2025-12-01,0.1643,56.2,14.8,0.60965,0.7205
7823,2025-12-01,0.11850000000000001,56.2,14.9,0.6295000000000001,0.7483000000000001
7824,2025-12-01,0.10990000000000001,56.2,15.0,0.58625,0.7217
7825,2025-12-01,0.15560000000000002,56.2,15.1,0.58255,0.6935
7826,2025-12-01,0.24550000000000002,56.2,15.2,0.71245,0.7593000000000001
7827,2025-12-01,0.082,56.2,15.3,0.5525,0.7081000000000001
7828,2025-12-01,0.25270000000000004,56.2,15.4,0.51275,0.5954
7829,2025-12-01,0.2501,56.2,15.5,0.6225,0.658
7830,2025-12-01,0.24675,56.2,15.6,0.37270000000000003,0.41040000000000004
7831,2025-12-01,0.2434,56.2,15.7,0.56765,0.5578000000000001
7832,2025-12-01,0.158,56.2,15.8,0.6384000000000001,0.7556
7833,2025-12-01,0.1603,56.2,15.9,0.6776,0.7337
7768,2025-12-01,0.2485,56.3,12.7,0.6046,0.7674000000000001
7769,2025-12-01,0.2654,56.3,12.8,0.46425,0.6515000000000001
7770,2025-12-01,0.0611,56.3,12.9,0.4539,0.6217
7771,2025-12-01,0.1226,56.3,13.0,0.5713,0.7326
7772,2025-12-01,0.23290000000000002,56.3,13.1,0.64065,0.7821
7773,2025-12-01,0.061500000000000006,56.3,13.2,0.5555,0.7123
7774,2025-12-01,0.10590000000000001,56.3,13.3,0.5262,0.7452000000000001
7775,2025-12-01,0.0816,56.3,13.4,0.50875,0.7563000000000001
7776,2025-12-01,0.0135,56.3,13.5,0.64005,0.7921
7777,2025-12-01,0.0879,56.3,13.6,0.6674,0.8467
7778,2025-12-01,0.0695,56.3,13.7,0.4121,0.5099
7779,2025-12-01,0.09876666666666667,56.3,13.8,0.5578500000000001,0.7407
7780,2025-12-01,0.15410000000000001,56.3,13.9,0.6798000000000001,0.7507
7781,2025-12-01,0.039900000000000005,56.3,14.0,0.57565,0.7264
7782,2025-12-01,0.085,56.3,14.1,0.6536000000000001,0.74
7783,2025-12-01,0.0504,56.3,14.2,0.6852,0.7685000000000001
7784,2025-12-01,0.0246,56.3,14.3,0.5678000000000001,0.6251
7785,2025-12-01,0.1308,56.3,14.4,0.6122000000000001,0.5693
7786,2025-12-01,0.0668,56.3,14.5,0.5519000000000001,0.7269
7787,2025-12-01,-0.0351,56.3,14.6,0.5427500000000001,0.7592
7788,2025-12-01,-0.027600000000000003,56.3,14.7,0.6343500000000001,0.7264
7789,2025-12-01,0.008,56.3,14.8,0.6101,0.7497
7790,2025-12-01,0.1037,56.3,14.9,0.46095,0.42850000000000005
7791,2025-12-01,0.1456,56.3,15.0,0.51095,0.7046
