row_id,Month,NDVI,Lat,Lon,NDVI_lag1,NDVI_lag2
7891,2026-01-01,0.28137500000000004,55.8,13.1,0.0692,0.49355000000000004
7892,2026-01-01,0.13367500000000002,55.8,13.2,0.0154,0.25195
7893,2026-01-01,0.21900000000000003,55.8,13.3,0.0033,0.43470000000000003
7894,2026-01-01,0.213225,55.8,13.4,0.0942,0.33225
7895,2026-01-01,0.24097500000000002,55.8,13.5,0.0373,0.44465000000000005
7896,2026-01-01,0.1694,55.8,13.6,0.0257,0.3131
7897,2026-01-01,0.31812500000000005,55.8,13.7,0.0916,0.5446500000000001
7898,2026-01-01,0.26860000000000006,55.8,13.8,0.019700000000000002,0.5175000000000001
7899,2026-01-01,0.19807500000000003,55.8,13.9,0.0699,0.32625000000000004
7900,2026-01-01,0.3482,55.8,14.0,0.0918,0.6046
7901,2026-01-01,0.5473250000000001,55.8,14.1,0.4229,0.6717500000000001
7902,2026-01-01,0.289925,55.8,14.2,0.0204,0.55945
7871,2026-01-01,0.1655,55.9,12.8,0.025933333333333336,0.1655
7872,2026-01-01,0.389075,55.9,12.9,0.1072,0.67095
7873,2026-01-01,0.292125,55.9,13.0,0.0762,0.50805
7874,2026-01-01,0.14429999999999998,55.9,13.1,0.0309,0.2577
7875,2026-01-01,0.22945,55.9,13.2,0.035,0.4239
7876,2026-01-01,0.21232499999999999,55.9,13.3,0.0884,0.33625
7877,2026-01-01,0.25712500000000005,55.9,13.4,0.1321,0.38215000000000005
7878,2026-01-01,0.1719,55.9,13.5,0.0332,0.3106
7879,2026-01-01,0.17704999999999999,55.9,13.6,0.0673,0.2868
7880,2026-01-01,0.21650000000000003,55.9,13.7,0.049600000000000005,0.3834
7881,2026-01-01,0.2375,55.9,13.8,0.0687,0.4063
7882,2026-01-01,0.225925,55.9,13.9,0.1258,0.32605
7883,2026-01-01,0.269675,55.9,14.0,0.22820000000000001,0.31115000000000004
7884,2026-01-01,0.33965,55.9,14.1,0.111,0.5683
7885,2026-01-01,0.326375,55.9,14.2,0.0766,0.57615
7853,2026-01-01,0.247175,56.0,12.8,-0.0034000000000000002,0.49775
7854,2026-01-01,0.193925,56.0,12.9,-0.026000000000000002,0.41385
7855,2026-01-01,0.2743,56.0,13.0,0.044500000000000005,0.5041
7856,2026-01-01,0.271,56.0,13.1,0.0487,0.4933
7857,2026-01-01,0.29414999999999997,56.0,13.2,0.0599,0.5284
7858,2026-01-01,0.34287500000000004,56.0,13.3,0.11570000000000001,0.5700500000000001
7859,2026-01-01,0.27932500000000005,56.0,13.4,0.0328,0.52585
7860,2026-01-01,0.212825,56.0,13.5,0.0234,0.40225
7861,2026-01-01,0.27340000000000003,56.0,13.6,0.025,0.5218
7862,2026-01-01,0.18807500000000002,56.0,13.7,0.0368,0.33935000000000004
7863,2026-01-01,0.26627500000000004,56.0,13.8,0.11900000000000001,0.41355000000000003
7864,2026-01-01,0.3399,56.0,13.9,0.0852,0.5946
7865,2026-01-01,0.34125000000000005,56.0,14.0,0.15360000000000001,0.5289
7866,2026-01-01,0.23049999999999998,56.0,14.1,0.1293,0.3317
7867,2026-01-01,0.012150000000000001,56.0,14.2,0.0023,0.022000000000000002
7868,2026-01-01,0.38980000000000004,56.0,14.3,0.17370000000000002,0.6059
7869,2026-01-01,0.297525,56.0,14.4,0.0313,0.56375
7834,2026-01-01,0.2813,56.1,12.7,-0.0051,0.5677
7835,2026-01-01,0.196875,56.1,12.8,0.020200000000000003,0.37355
7836,2026-01-01,0.26282500000000003,56.1,12.9,-0.0039000000000000003,0.5295500000000001
7837,2026-01-01,0.39287500000000003,56.1,13.0,0.039400000000000004,0.7463500000000001
7838,2026-01-01,0.2767,56.1,13.1,0.0376,0.5158
7839,2026-01-01,0.37102500000000005,56.1,13.2,0.1003,0.64175
7840,2026-01-01,0.203075,56.1,13.3,0.029900000000000003,0.37625000000000003
7841,2026-01-01,0.36445000000000005,56.1,13.4,0.046900000000000004,0.682
7842,2026-01-01,0.29062499999999997,56.1,13.5,0.076,0.50525
7843,2026-01-01,0.23805,56.1,13.6,0.0432,0.4329
7844,2026-01-01,0.284725,56.1,13.7,0.0424,0.52705
7845,2026-01-01,0.28692500000000004,56.1,13.8,0.18150000000000002,0.39235000000000003
7846,2026-01-01,0.31245,56.1,13.9,0.198,0.4269
7847,2026-01-01,0.3733,56.1,14.0,0.1105,0.6361
7848,2026-01-01,0.33130000000000004,56.1,14.1,0.0857,0.5769000000000001
7849,2026-01-01,0.35002500000000003,56.1,14.2,0.13140000000000002,0.56865
7850,2026-01-01,0.139775,56.1,14.3,0.010400000000000001,0.26915
7851,2026-01-01,0.30845,56.1,14.4,-0.0021000000000000003,0.619
7852,2026-01-01,0.348425,56.1,14.5,0.0145,0.68235
7801,2026-01-01,0.24245,56.2,12.7,0.11560000000000001,0.3693
7802,2026-01-01,0.37577499999999997,56.2,12.8,0.1689,0.58265
7803,2026-01-01,0.36547500000000005,56.2,12.9,0.21430000000000002,0.51665
7804,2026-01-01,0.2909,56.2,13.0,0.075,0.5068
7805,2026-01-01,0.29875,56.2,13.1,0.021500000000000002,0.5760000000000001
7806,2026-01-01,0.343675,56.2,13.2,0.0407,0.6466500000000001
7807,2026-01-01,0.33540000000000003,56.2,13.3,0.0673,0.6035
7808,2026-01-01,0.30915000000000004,56.2,13.4,0.0917,0.5266000000000001
7809,2026-01-01,0.35375,56.2,13.5,0.1509,0.5566
7810,2026-01-01,0.310775,56.2,13.6,0.1486,0.47295000000000004
7811,2026-01-01,0.33130000000000004,56.2,13.7,0.1087,0.5539000000000001
7812,2026-01-01,0.36807500000000004,56.2,13.8,0.24230000000000002,0.49385
7813,2026-01-01,0.24240000000000003,56.2,13.9,-0.006200000000000001,0.49100000000000005
7814,2026-01-01,0.4675,56.2,14.0,0.25570000000000004,0.6793
7815,2026-01-01,0.310125,56.2,14.1,0.1154,0.50485
7816,2026-01-01,0.38585,56.2,14.2,0.046900000000000004,0.7248
7817,2026-01-01,0.3386,56.2,14.3,0.0829,0.5943
7818,2026-01-01,0.33032500000000004,56.2,14.4,0.033100000000000004,0.62755
7819,2026-01-01,0.273975,56.2,14.5,-0.007,0.55495
7820,2026-01-01,0.2411,56.2,14.6,-0.0085,0.4907
7821,2026-01-01,0.22585,56.2,14.7,0.0068000000000000005,0.4449
7822,2026-01-01,0.386975,56.2,14.8,0.1643,0.60965
7823,2026-01-01,0.37400000000000005,56.2,14.9,0.11850000000000001,0.6295000000000001
7824,2026-01-01,0.348075,56.2,15.0,0.10990000000000001,0.58625
7825,2026-01-01,0.36907500000000004,56.2,15.1,0.15560000000000002,0.58255
7826,2026-01-01,0.47897500000000004,56.2,15.2,0.24550000000000002,0.71245
7827,2026-01-01,0.31725,56.2,15.3,0.082,0.5525
7828,2026-01-01,0.38272500000000004,56.2,15.4,0.25270000000000004,0.51275
7829,2026-01-01,0.4363,56.2,15.5,0.2501,0.6225
7830,2026-01-01,0.37270000000000003,56.2,15.6,0.24675,0.37270000000000003
7831,2026-01-01,0.405525,56.2,15.7,0.2434,0.56765
7832,2026-01-01,0.39820000000000005,56.2,15.8,0.158,0.6384000000000001
7833,2026-01-01,0.41895,56.2,15.9,0.1603,0.6776
7769,2026-01-01,0.364825,56.3,12.8,0.2654,0.46425
7770,2026-01-01,0.2575,56.3,12.9,0.0611,0.4539
7771,2026-01-01,0.34695000000000004,56.3,13.0,0.1226,0.5713
7772,2026-01-01,0.436775,56.3,13.1,0.23290000000000002,0.64065
7773,2026-01-01,0.3085,56.3,13.2,0.061500000000000006,0.5555
7774,2026-01-01,0.31605,56.3,13.3,0.10590000000000001,0.5262
7775,2026-01-01,0.295175,56.3,13.4,0.0816,0.50875
7776,2026-01-01,0.326775,56.3,13.5,0.0135,0.64005
7777,2026-01-01,0.37765,56.3,13.6,0.0879,0.6674
7778,2026-01-01,0.24080000000000001,56.3,13.7,0.0695,0.4121
7779,2026-01-01,0.5578500000000001,56.3,13.8,0.09876666666666667,0.5578500000000001
7780,2026-01-01,0.41695000000000004,56.3,13.9,0.15410000000000001,0.6798000000000001
7781,2026-01-01,0.307775,56.3,14.0,0.039900000000000005,0.57565
7782,2026-01-01,0.3693,56.3,14.1,0.085,0.6536000000000001
7783,2026-01-01,0.3678,56.3,14.2,0.0504,0.6852
7784,2026-01-01,0.2962,56.3,14.3,0.0246,0.5678000000000001
7785,2026-01-01,0.37150000000000005,56.3,14.4,0.1308,0.6122000000000001
7786,2026-01-01,0.30935,56.3,14.5,0.0668,0.5519000000000001
7787,2026-01-01,0.253825,56.3,14.6,-0.0351,0.5427500000000001
7788,2026-01-01,0.30337500000000006,56.3,14.7,-0.027600000000000003,0.6343500000000001
7789,2026-01-01,0.30905,56.3,14.8,0.008,0.6101
7790,2026-01-01,0.282325,56.3,14.9,0.1037,0.46095
7791,2026-01-01,0.328275,56.3,15.0,0.1456,0.51095
7792,2026-01-01,0.33787500000000004,56.3,15.1,0.129,0.5467500000000001
7793,2026-01-01,0.29050000000000004,56.3,15.2,0.0613,0.5197
7794,2026-01-01,0.364425,56.3,15.3,0.2025,0.52635
7795,2026-01-01,0.39545,56.3,15.4,0.0746,0.7163
7796,2026-01-01,0.30425,56.3,15.5,0.0017000000000000001,0.6068
7797,2026-01-01,0.36915,56.3,15.6,0.1193,0.619
7798,2026-01-01,0.44077500000000003,56.3,15.7,0.1952,0.68635
7799,2026-01-01,0.38567500000000005,56.3,15.8,0.1005,0.6708500000000001
7800,2026-01-01,0.29775000000000007,56.3,15.9,0.08710000000000001,0.5084000000000001
7734,2026-01-01,0.42655,56.4,12.7,0.2485,0.6046
7735,2026-01-01,0.2585,56.4,12.8,0.049300000000000004,0.4677
7736,2026-01-01,0.21852500000000002,56.4,12.9,0.19790000000000002,0.23915
7737,2026-01-01,0.34982500000000005,56.4,13.0,0.1801,0.5195500000000001
7738,2026-01-01,0.38312500000000005,56.4,13.1,0.2296,0.5366500000000001
7739,2026-01-01,0.3454,56.4,13.2,0.0175,0.6733
7740,2026-01-01,0.288925,56.4,13.3,-0.0078000000000000005,0.58565
7741,2026-01-01,0.3159,56.4,13.4,0.028800000000000003,0.603
7742,2026-01-01,0.274,56.4,13.5,0.024900000000000002,0.5231
7743,2026-01-01,0.320925,56.4,13.6,0.1014,0.54045
7744,2026-01-01,0.34245,56.4,13.7,0.017400000000000002,0.6675
7745,2026-01-01,0.324575,56.4,13.8,0.031200000000000002,0.61795
7746,2026-01-01,0.380575,56.4,13.9,0.111,0.65015
7747,2026-01-01,0.2822,56.4,14.0,0.004,0.5604
7748,2026-01-01,0.324425,56.4,14.1,-0.024200000000000003,0.67305
7749,2026-01-01,0.32877500000000004,56.4,14.2,0.0434,0.6141500000000001
7750,2026-01-01,0.312475,56.4,14.3,-0.0037,0.62865
7751,2026-01-01,0.32737499999999997,56.4,14.4,0.0517,0.60305
7752,2026-01-01,0.26687500000000003,56.4,14.5,0.11410000000000001,0.41965
7753,2026-01-01,0.358975,56.4,14.6,0.0629,0.65505
7754,2026-01-01,0.3473,56.4,14.7,0.0553,0.6393
7755,2026-01-01,0.3638,56.4,14.8,0.0195,0.7081000000000001
7756,2026-01-01,0.218825,56.4,14.9,-0.018000000000000002,0.45565
7757,2026-01-01,0.328925,56.4,15.0,0.046900000000000004,0.61095
7758,2026-01-01,0.34550000000000003,56.4,15.1,0.0867,0.6043000000000001
7759,2026-01-01,0.309125,56.4,15.2,0.0074,0.61085
7760,2026-01-01,0.297825,56.4,15.3,0.0263,0.56935
7761,2026-01-01,0.32987500000000003,56.4,15.4,0.06960000000000001,0.5901500000000001
7762,2026-01-01,0.31550000000000006,56.4,15.5,0.047,0.5840000000000001
7763,2026-01-01,0.30845,56.4,15.6,0.0285,0.5884
7764,2026-01-01,0.29490000000000005,56.4,15.7,0.0117,0.5781000000000001
7765,2026-01-01,0.294225,56.4,15.8,0.1487,0.43975000000000003
7766,2026-01-01,0.33585000000000004,56.4,15.9,0.10790000000000001,0.5638000000000001
7767,2026-01-01,0.30645,56.4,16.0,0.061500000000000006,0.5514
7701,2026-01-01,0.159975,56.5,13.0,-0.031200000000000002,0.35115
7702,2026-01-01,0.26995,56.5,13.1,0.0217,0.5182
7703,2026-01-01,0.20945000000000003,56.5,13.2,-0.0066,0.42550000000000004
7704,2026-01-01,0.24657500000000002,56.5,13.3,0.010700000000000001,0.48245000000000005
7705,2026-01-01,0.330375,56.5,13.4,0.0216,0.63915
7706,2026-01-01,0.17590000000000003,56.5,13.5,-0.055600000000000004,0.40740000000000004
7707,2026-01-01,0.16185,56.5,13.6,-0.013900000000000001,0.3376
7708,2026-01-01,0.38085,56.5,13.7,0.0517,0.7100000000000001
7709,2026-01-01,0.24085,56.5,13.8,0.0329,0.44880000000000003
7710,2026-01-01,0.2079,56.5,13.9,0.0424,0.3734
7711,2026-01-01,0.2041,56.5,14.0,0.057800000000000004,0.3504
7712,2026-01-01,0.31847500000000006,56.5,14.1,0.0247,0.6122500000000001
7713,2026-01-01,0.331625,56.5,14.2,0.0212,0.64205
7714,2026-01-01,0.293725,56.5,14.3,0.012700000000000001,0.57475
7715,2026-01-01,0.33595,56.5,14.4,0.043500000000000004,0.6284000000000001
7716,2026-01-01,0.16352500000000003,56.5,14.5,-0.093,0.42005000000000003
7717,2026-01-01,0.195275,56.5,14.6,0.013600000000000001,0.37695
7718,2026-01-01,0.24680000000000002,56.5,14.7,0.0009000000000000001,0.4927
7719,2026-01-01,0.307125,56.5,14.8,0.011300000000000001,0.60295
7720,2026-01-01,0.15897500000000003,56.5,14.9,-0.0335,0.35145000000000004
7721,2026-01-01,0.28125,56.5,15.0,-0.0412,0.6037
7722,2026-01-01,0.294675,56.5,15.1,0.09970000000000001,0.48965000000000003
7723,2026-01-01,0.30805000000000005,56.5,15.2,0.1047,0.5114000000000001
7724,2026-01-01,0.35857500000000003,56.5,15.3,0.0707,0.6464500000000001
7725,2026-01-01,0.336775,56.5,15.4,0.0414,0.63215
7726,2026-01-01,0.32875,56.5,15.5,0.058600000000000006,0.5989
7727,2026-01-01,0.3098,56.5,15.6,0.0645,0.5551
7728,2026-01-01,0.258925,56.5,15.7,-0.0018000000000000002,0.5196500000000001
7729,2026-01-01,0.320525,56.5,15.8,0.1291,0.51195
7730,2026-01-01,0.41315,56.5,15.9,0.32120000000000004,0.5051
7731,2026-01-01,0.36245000000000005,56.5,16.0,0.1708,0.5541
7732,2026-01-01,0.416725,56.5,16.1,0.3008,0.5326500000000001
7664,2026-01-01,0.254925,56.6,13.0,0.0053,0.50455
7665,2026-01-01,0.37100000000000005,56.6,13.1,0.0079,0.7341000000000001
7666,2026-01-01,0.380225,56.6,13.2,0.0205,0.73995
7667,2026-01-01,0.13535,56.6,13.3,-0.1008,0.3715
7668,2026-01-01,0.206275,56.6,13.4,0.028900000000000002,0.38365
7669,2026-01-01,0.26605,56.6,13.5,-0.0359,0.5680000000000001
7670,2026-01-01,0.2221,56.6,13.6,-0.0356,0.4798
7671,2026-01-01,0.276975,56.6,13.7,0.012700000000000001,0.54125
7672,2026-01-01,0.33595,56.6,13.8,0.0342,0.6377
7673,2026-01-01,0.30870000000000003,56.6,13.9,-0.0346,0.652
7674,2026-01-01,0.23835,56.6,14.0,-0.0334,0.5101
7675,2026-01-01,0.16505,56.6,14.1,0.0188,0.3113
7676,2026-01-01,0.18682500000000002,56.6,14.2,0.02,0.35365
7677,2026-01-01,0.2965,56.6,14.3,0.018500000000000003,0.5745
7678,2026-01-01,0.25620000000000004,56.6,14.4,-0.040400000000000005,0.5528000000000001
7679,2026-01-01,0.193825,56.6,14.5,0.0244,0.36325
7680,2026-01-01,0.21602500000000002,56.6,14.6,-0.003,0.43505000000000005
7681,2026-01-01,0.162175,56.6,14.7,-0.0257,0.35005000000000003
7682,2026-01-01,0.139925,56.6,14.8,-0.031200000000000002,0.31105
7683,2026-01-01,0.32630000000000003,56.6,14.9,0.0592,0.5934
7684,2026-01-01,0.1901,56.6,15.0,-0.030000000000000002,0.4102
7685,2026-01-01,0.38,56.6,15.1,0.1245,0.6355000000000001
7686,2026-01-01,0.21315,56.6,15.2,0.0908,0.3355
7687,2026-01-01,0.3257,56.6,15.3,0.061700000000000005,0.5897
7688,2026-01-01,0.25672500000000004,56.6,15.4,0.0999,0.41355000000000003
7689,2026-01-01,0.374,56.6,15.5,0.0825,0.6655
7690,2026-01-01,0.370925,56.6,15.6,0.1343,0.60755
7691,2026-01-01,0.23345,56.6,15.7,0.07730000000000001,0.3896
7692,2026-01-01,0.20435,56.6,15.8,0.1605,0.2482
7693,2026-01-01,0.42157500000000003,56.6,15.9,0.19770000000000001,0.6454500000000001
7694,2026-01-01,0.309775,56.6,16.0,0.0369,0.58265
7695,2026-01-01,0.34592500000000004,56.6,16.1,0.0806,0.6112500000000001
7623,2026-01-01,0.177925,56.7,12.7,0.1148,0.24105000000000001
7624,2026-01-01,0.377425,56.7,12.8,0.17500000000000002,0.57985
7625,2026-01-01,0.288275,56.7,12.9,0.0361,0.54045
7626,2026-01-01,0.311775,56.7,13.0,0.0059,0.61765
7627,2026-01-01,0.29107500000000003,56.7,13.1,0.006900000000000001,0.57525
7628,2026-01-01,0.17140000000000002,56.7,13.2,0.031100000000000003,0.31170000000000003
7629,2026-01-01,0.22692500000000002,56.7,13.3,0.005,0.44885
7630,2026-01-01,0.25397500000000006,56.7,13.4,-0.0176,0.5255500000000001
7631,2026-01-01,0.30962500000000004,56.7,13.5,0.0028,0.61645
7632,2026-01-01,0.3362,56.7,13.6,0.0432,0.6292
7633,2026-01-01,0.3462,56.7,13.7,0.0444,0.648
7634,2026-01-01,0.17317500000000002,56.7,13.8,0.019100000000000002,0.32725000000000004
7635,2026-01-01,0.137875,56.7,13.9,0.0088,0.26695
7636,2026-01-01,0.18255000000000002,56.7,14.0,-0.0012000000000000001,0.3663
7637,2026-01-01,0.19417500000000001,56.7,14.1,0.0092,0.37915000000000004
7638,2026-01-01,0.1256,56.7,14.2,-0.1297,0.3809
7639,2026-01-01,0.18585000000000002,56.7,14.3,0.0013000000000000002,0.3704
7640,2026-01-01,0.3299,56.7,14.4,0.0551,0.6047
7641,2026-01-01,0.29285000000000005,56.7,14.5,0.059000000000000004,0.5267000000000001
7642,2026-01-01,0.12127500000000001,56.7,14.6,0.0057,0.23685
7643,2026-01-01,0.145225,56.7,14.7,-0.0492,0.33965
7644,2026-01-01,0.18657500000000002,56.7,14.8,0.019200000000000002,0.35395000000000004
7645,2026-01-01,0.20775,56.7,14.9,-0.026500000000000003,0.442
7646,2026-01-01,0.31622500000000003,56.7,15.0,0.0061,0.6263500000000001
7647,2026-01-01,0.22657500000000003,56.7,15.1,0.011000000000000001,0.44215000000000004
7648,2026-01-01,0.22387500000000002,56.7,15.2,0.028800000000000003,0.41895000000000004
7649,2026-01-01,0.24655,56.7,15.3,0.0748,0.4183
7650,2026-01-01,0.35455000000000003,56.7,15.4,0.0339,0.6752
7651,2026-01-01,0.262975,56.7,15.5,0.0723,0.45365
7652,2026-01-01,0.33630000000000004,56.7,15.6,0.1426,0.53
7653,2026-01-01,0.43820000000000003,56.7,15.7,0.2614,0.615
7654,2026-01-01,0.243375,56.7,15.8,0.058600000000000006,0.42815000000000003
7655,2026-01-01,0.24405000000000002,56.7,15.9,0.1125,0.37560000000000004
7656,2026-01-01,0.33925000000000005,56.7,16.0,0.18330000000000002,0.49520000000000003
7657,2026-01-01,0.267875,56.7,16.1,0.1149,0.42085
7658,2026-01-01,0.45005,56.7,16.2,0.265,0.6351
7583,2026-01-01,0.332675,56.8,12.7,0.07690000000000001,0.58845
7584,2026-01-01,0.195975,56.8,12.8,-0.0224,0.41435
7585,2026-01-01,0.301375,56.8,12.9,-0.016900000000000002,0.61965
7586,2026-01-01,0.32665000000000005,56.8,13.0,0.0492,0.6041000000000001
7587,2026-01-01,0.2527,56.8,13.1,0.0327,0.4727
7588,2026-01-01,0.35237500000000005,56.8,13.2,0.0099,0.6948500000000001
7589,2026-01-01,0.17600000000000002,56.8,13.3,-0.009600000000000001,0.36160000000000003
7590,2026-01-01,0.171525,56.8,13.4,-0.0412,0.38425000000000004
7591,2026-01-01,0.305975,56.8,13.5,0.0253,0.58665
7592,2026-01-01,0.31970000000000004,56.8,13.6,0.0574,0.5820000000000001
7593,2026-01-01,0.33067500000000005,56.8,13.7,0.028800000000000003,0.6325500000000001
7594,2026-01-01,0.29455,56.8,13.8,0.0455,0.5436
7595,2026-01-01,0.1852,56.8,13.9,-0.0051,0.3755
7596,2026-01-01,0.325975,56.8,14.0,0.015600000000000001,0.6363500000000001
7597,2026-01-01,0.30042500000000005,56.8,14.1,0.0148,0.5860500000000001
7598,2026-01-01,0.19667500000000002,56.8,14.2,-0.007500000000000001,0.40085000000000004
7599,2026-01-01,0.2294,56.8,14.3,-0.0024000000000000002,0.4612
7600,2026-01-01,0.299525,56.8,14.4,-0.019700000000000002,0.61875
7601,2026-01-01,0.2799,56.8,14.5,0.0575,0.5023
7602,2026-01-01,0.271,56.8,14.6,-0.0386,0.5806
7603,2026-01-01,0.34290000000000004,56.8,14.7,0.0572,0.6286
7604,2026-01-01,0.19087500000000002,56.8,14.8,-0.0362,0.41795000000000004
7605,2026-01-01,0.196975,56.8,14.9,-0.0392,0.43315000000000003
7606,2026-01-01,0.264175,56.8,15.0,-0.0414,0.56975
7607,2026-01-01,0.31360000000000005,56.8,15.1,-0.008400000000000001,0.6356
7608,2026-01-01,0.240525,56.8,15.2,-0.013900000000000001,0.49495
7609,2026-01-01,0.14735,56.8,15.3,-0.068,0.3627
7610,2026-01-01,0.2471,56.8,15.4,0.0632,0.431
7611,2026-01-01,0.36552500000000004,56.8,15.5,0.0614,0.6696500000000001
7612,2026-01-01,0.287175,56.8,15.6,-0.0119,0.58625
7613,2026-01-01,0.417875,56.8,15.7,0.224,0.61175
7614,2026-01-01,0.3668,56.8,15.8,0.27140000000000003,0.4622
7615,2026-01-01,0.47830000000000006,56.8,15.9,0.3996,0.557
7616,2026-01-01,0.35615,56.8,16.0,0.0692,0.6431
7617,2026-01-01,0.43942500000000007,56.8,16.1,0.25620000000000004,0.62265
7618,2026-01-01,0.53815,56.8,16.2,0.4081,0.6682
7619,2026-01-01,0.32745,56.8,16.3,0.26180000000000003,0.3931
7540,2026-01-01,0.13175,56.9,12.5,0.021500000000000002,0.24200000000000002
7541,2026-01-01,0.4282,56.9,12.6,0.095,0.7614000000000001
7542,2026-01-01,0.38385,56.9,12.7,0.1003,0.6674
7543,2026-01-01,0.36375,56.9,12.8,0.0412,0.6863
7544,2026-01-01,0.30642500000000006,56.9,12.9,-0.049800000000000004,0.6626500000000001
7545,2026-01-01,0.331475,56.9,13.0,0.0097,0.65325
7546,2026-01-01,0.3348,56.9,13.1,0.015300000000000001,0.6543
7547,2026-01-01,0.14752500000000002,56.9,13.2,-0.0945,0.38955
7548,2026-01-01,0.307075,56.9,13.3,-0.0187,0.63285
7549,2026-01-01,0.2106,56.9,13.4,0.0251,0.3961
7550,2026-01-01,0.32785000000000003,56.9,13.5,0.012700000000000001,0.643
7551,2026-01-01,0.3556,56.9,13.6,0.0352,0.676
7552,2026-01-01,0.33865,56.9,13.7,0.0648,0.6125
7553,2026-01-01,0.404,56.9,13.8,0.0897,0.7183
7554,2026-01-01,0.2927,56.9,13.9,0.0184,0.5670000000000001
7555,2026-01-01,0.250525,56.9,14.0,0.0422,0.45885000000000004
7556,2026-01-01,0.3032,56.9,14.1,0.0882,0.5182
7557,2026-01-01,0.25695,56.9,14.2,0.0656,0.44830000000000003
7558,2026-01-01,0.35605,56.9,14.3,0.0375,0.6746
7559,2026-01-01,0.31535,56.9,14.4,-0.0035,0.6342
7560,2026-01-01,0.226725,56.9,14.5,0.1048,0.34865
7561,2026-01-01,0.347225,56.9,14.6,0.1052,0.58925
7562,2026-01-01,0.27192500000000003,56.9,14.7,0.1269,0.41695000000000004
7563,2026-01-01,0.1404,56.9,14.8,0.0005,0.2803
7564,2026-01-01,0.2528,56.9,14.9,0.0051,0.5005000000000001
7565,2026-01-01,0.324375,56.9,15.0,0.1272,0.5215500000000001
7566,2026-01-01,0.21960000000000002,56.9,15.1,0.035,0.4042
7567,2026-01-01,0.27187500000000003,56.9,15.2,-0.0407,0.58445
7568,2026-01-01,0.311825,56.9,15.3,0.059800000000000006,0.5638500000000001
