row_id,Lat,Lon,Date,Kommun,Lan,Quantity,Pressence
1400,59.93260127424094,14.435389264825229,2025-11-05 00:00:00,Hällefors,Örebro,1,0
1401,59.08716122039841,17.446285510980143,2025-11-09 00:00:00,Södertälje,Stockholm,1,0
1402,57.646289014823864,12.194918416852618,2025-10-21 00:00:00,Härryda,Västra Götaland,1,0
1403,58.97471297833465,15.41806745359642,2025-11-08 00:00:00,Hallsberg,Örebro,1,0
1404,57.63926592837061,12.204514640079855,2025-10-23 00:00:00,Härryda,Västra Götaland,1,0
1405,58.39013319909691,13.759413499148394,2025-09-08 00:00:00,Falköping,Västra Götaland,1,0
1406,58.3888296187178,13.761011100267151,2025-09-08 00:00:00,Falköping,Västra Götaland,1,0
1407,64.21602348000901,19.258648707038606,2025-11-10 00:00:00,Vindeln,Västerbotten,1,0
1408,64.21721284983059,19.256961893769706,2025-11-10 00:00:00,Vindeln,Västerbotten,1,0
1409,64.21839685544937,19.255501097842522,2025-11-10 00:00:00,Vindeln,Västerbotten,1,0
1410,59.919967916683746,14.43945070841162,2025-11-07 00:00:00,Hällefors,Örebro,1,0
1411,59.925604625546846,14.438503516603145,2025-11-08 00:00:00,Hällefors,Örebro,1,0
1412,64.22221889761867,19.25641058510912,2025-11-12 00:00:00,Vindeln,Västerbotten,1,0
1413,59.17940566816694,17.502342497324655,2025-11-11 00:00:00,Nykvarn,Stockholm,1,0
1414,59.776654244227856,15.528152754094254,2025-11-25 00:00:00,Skinnskatteberg,Västmanland,1,0
1415,65.731008646341,22.056497721397026,2025-07-01 00:00:00,Luleå,Norrbotten,1,0
1416,65.73003545636202,22.06505751494594,2025-07-01 00:00:00,Luleå,Norrbotten,1,0
1417,65.77652436098074,22.000249308586643,2025-06-11 00:00:00,Luleå,Norrbotten,1,0
1418,65.788351716754,22.00674068708339,2025-06-11 00:00:00,Luleå,Norrbotten,1,0
1419,65.2293028833636,19.466848196476214,2025-09-23 00:00:00,Arvidsjaur,Norrbotten,1,0
1420,57.688988440583216,14.9666996230803,2025-10-17 00:00:00,Eksjö,Jönköping,1,0
1421,57.69003178902742,14.969676805163475,2025-10-17 00:00:00,Eksjö,Jönköping,1,0
1422,57.688769450021276,14.970242424084853,2025-10-17 00:00:00,Eksjö,Jönköping,1,0
1423,59.76298651474163,16.05626631928182,2025-11-26 00:00:00,Surahammar,Västmanland,1,0
1424,59.76291111452214,16.053418721845837,2025-11-26 00:00:00,Surahammar,Västmanland,1,0
1425,59.55847311613924,18.221037210177723,2025-06-16 00:00:00,Vallentuna,Stockholm,1,0
1426,59.54885209158781,18.218296379388928,2025-06-12 00:00:00,Vallentuna,Stockholm,1,0
1427,59.562939474823246,18.235903278639015,2025-06-11 00:00:00,Vallentuna,Stockholm,1,0
1428,59.65049019980926,18.272732989495474,2025-06-09 00:00:00,Vallentuna,Stockholm,1,0
1429,59.64318410521757,18.230653314333214,2025-06-05 00:00:00,Vallentuna,Stockholm,1,0
1430,59.567901246324396,18.11355924524899,2025-06-05 00:00:00,Vallentuna,Stockholm,1,0
1431,59.55959642115165,18.205369931295483,2025-06-05 00:00:00,Vallentuna,Stockholm,1,0
1432,59.642312260086,18.228266752952894,2025-06-05 00:00:00,Vallentuna,Stockholm,1,0
1433,59.64258784853711,18.22793186260067,2025-06-05 00:00:00,Vallentuna,Stockholm,1,0
1434,59.64227612281351,18.227306310204963,2025-06-05 00:00:00,Vallentuna,Stockholm,1,0
1435,59.56548343551868,18.123852409702362,2025-06-05 00:00:00,Vallentuna,Stockholm,1,0
1436,59.64112447279697,18.22693952909441,2025-06-05 00:00:00,Vallentuna,Stockholm,1,0
1437,59.56080224827489,18.099537343453164,2025-06-04 00:00:00,Vallentuna,Stockholm,1,0
1438,59.56133937706559,18.102192645972845,2025-06-04 00:00:00,Vallentuna,Stockholm,1,0
1439,59.56309856472529,18.101728533101678,2025-06-04 00:00:00,Vallentuna,Stockholm,1,0
1440,59.562094301532966,18.102668740780203,2025-06-04 00:00:00,Vallentuna,Stockholm,1,0
1441,59.565707862113754,18.124363352262133,2025-06-04 00:00:00,Vallentuna,Stockholm,1,0
1442,59.565367363156504,18.122800329911648,2025-06-04 00:00:00,Vallentuna,Stockholm,1,0
1443,59.56056142281854,18.10456372699764,2025-06-04 00:00:00,Vallentuna,Stockholm,1,0
1444,59.56345783099738,18.11805054612463,2025-06-04 00:00:00,Vallentuna,Stockholm,1,0
1445,59.55967416961504,18.10344162703983,2025-06-04 00:00:00,Vallentuna,Stockholm,1,0
1446,59.564222418529354,18.11084766377661,2025-06-03 00:00:00,Vallentuna,Stockholm,1,0
1447,59.56413510364704,18.111726486053666,2025-06-03 00:00:00,Vallentuna,Stockholm,1,0
1448,59.56394800097368,18.111642904619842,2025-06-03 00:00:00,Vallentuna,Stockholm,1,0
1449,59.5544693619467,18.220962741268085,2025-06-02 00:00:00,Vallentuna,Stockholm,1,0
1450,59.55412253645151,18.22175170047098,2025-06-02 00:00:00,Vallentuna,Stockholm,1,0
1451,59.55628746771632,18.222685281087504,2025-06-02 00:00:00,Vallentuna,Stockholm,1,0
1452,59.55621295466661,18.221370704145613,2025-06-02 00:00:00,Vallentuna,Stockholm,1,0
1453,59.541101963025966,18.089197022650048,2025-06-02 00:00:00,Vallentuna,Stockholm,1,0
1454,59.54345085562284,18.08426275283757,2025-06-02 00:00:00,Vallentuna,Stockholm,1,0
1455,59.5204320369253,18.091687273456007,2025-09-10 00:00:00,Vallentuna,Stockholm,1,0
1456,59.5214369516509,18.08143408336302,2025-09-10 00:00:00,Vallentuna,Stockholm,1,0
1457,59.50990840938989,18.10956125603012,2025-09-08 00:00:00,Vallentuna,Stockholm,1,0
1458,59.51293268003398,18.142066616983584,2025-09-03 00:00:00,Vallentuna,Stockholm,1,0
1459,59.50206233344732,18.15385619343104,2025-09-02 00:00:00,Vallentuna,Stockholm,1,0
1460,59.52737475987482,18.086978141385643,2025-08-20 00:00:00,Vallentuna,Stockholm,1,0
1461,59.52939136552336,18.096960785065455,2025-08-20 00:00:00,Vallentuna,Stockholm,1,0
1462,59.53005249268861,18.130240275157156,2025-08-19 00:00:00,Vallentuna,Stockholm,1,0
1463,59.53011238767991,18.112142060509374,2025-08-19 00:00:00,Vallentuna,Stockholm,1,0
1464,59.49687889269479,18.134387105220558,2025-08-15 00:00:00,Vallentuna,Stockholm,1,0
1465,59.568416695296406,18.13010692685405,2025-08-01 00:00:00,Vallentuna,Stockholm,1,0
1466,59.56671730615106,18.13326374824841,2025-08-01 00:00:00,Vallentuna,Stockholm,1,0
1467,59.56221464667483,18.126901210982354,2025-08-01 00:00:00,Vallentuna,Stockholm,1,0
1468,59.56257623200073,18.12929725437898,2025-08-01 00:00:00,Vallentuna,Stockholm,1,0
1469,59.5564716023998,18.22729853827255,2025-07-31 00:00:00,Vallentuna,Stockholm,1,0
1470,59.55595046532944,18.227314190535612,2025-07-31 00:00:00,Vallentuna,Stockholm,1,0
1471,59.54550550585183,18.241403629817814,2025-07-31 00:00:00,Vallentuna,Stockholm,1,0
1472,59.5488342346597,18.249267808573183,2025-07-31 00:00:00,Vallentuna,Stockholm,1,0
1473,59.54863486261036,18.25128755214738,2025-07-31 00:00:00,Vallentuna,Stockholm,1,0
1474,59.56203048591944,18.12005833060517,2025-07-30 00:00:00,Vallentuna,Stockholm,1,0
1475,59.54483830054226,18.062231896681205,2025-07-30 00:00:00,Vallentuna,Stockholm,1,0
1476,59.54446599087664,18.06247227483206,2025-07-30 00:00:00,Vallentuna,Stockholm,1,0
1477,59.559752464677445,18.113284567368368,2025-07-30 00:00:00,Vallentuna,Stockholm,1,0
1478,59.56179352492234,18.112114860241668,2025-07-30 00:00:00,Vallentuna,Stockholm,1,0
1479,59.539079262353674,18.05510980873575,2025-07-30 00:00:00,Vallentuna,Stockholm,1,0
1480,59.54174462884641,18.050495187885282,2025-07-30 00:00:00,Vallentuna,Stockholm,1,0
1481,59.50913664659396,18.09572839273014,2025-07-10 00:00:00,Vallentuna,Stockholm,1,0
1482,59.51065361640123,18.093711090654978,2025-07-10 00:00:00,Vallentuna,Stockholm,1,0
1483,59.51149077480169,18.092053977385397,2025-07-10 00:00:00,Vallentuna,Stockholm,1,0
1484,59.570267278756354,18.13057083843513,2025-06-30 00:00:00,Vallentuna,Stockholm,1,0
1485,59.50842441943425,18.0825185643314,2025-06-27 00:00:00,Vallentuna,Stockholm,1,0
1486,59.5083428338736,18.08307839265455,2025-06-27 00:00:00,Vallentuna,Stockholm,1,0
1487,59.5200387570489,18.061582020548883,2025-06-26 00:00:00,Vallentuna,Stockholm,1,0
1488,59.509683190045976,18.064300292859958,2025-06-26 00:00:00,Vallentuna,Stockholm,1,0
1489,59.55507578032865,18.221678461852818,2025-06-26 00:00:00,Vallentuna,Stockholm,1,0
1490,59.50936171201904,18.051682357392817,2025-06-25 00:00:00,Vallentuna,Stockholm,1,0
1491,59.507595430691815,18.048385098993162,2025-06-25 00:00:00,Vallentuna,Stockholm,1,0
1492,59.507434586299325,18.04833909200214,2025-06-25 00:00:00,Vallentuna,Stockholm,1,0
1493,59.51484431370109,18.060263280627186,2025-06-23 00:00:00,Vallentuna,Stockholm,1,0
1494,59.519647175215106,18.059293820473155,2025-06-19 00:00:00,Vallentuna,Stockholm,1,0
1495,59.5176251120884,18.060431226700683,2025-06-18 00:00:00,Vallentuna,Stockholm,1,0
1496,59.51976256329482,18.067695862293455,2025-06-18 00:00:00,Vallentuna,Stockholm,1,0
1497,59.55218372562448,18.214395189884698,2025-06-18 00:00:00,Vallentuna,Stockholm,1,0
1498,59.522550248217684,18.06694587978076,2025-06-18 00:00:00,Vallentuna,Stockholm,1,0
1499,59.5512565467156,18.211587067042707,2025-06-18 00:00:00,Vallentuna,Stockholm,1,0
1500,59.52198597727738,18.06634254444588,2025-06-18 00:00:00,Vallentuna,Stockholm,1,0
1501,59.55853750190208,18.219007059894224,2025-06-16 00:00:00,Vallentuna,Stockholm,1,0
1502,57.715642429475494,12.202951540546634,2025-11-13 00:00:00,Härryda,Västra Götaland,1,0
1503,59.91411714036534,14.432754887721034,2025-11-11 00:00:00,Hällefors,Örebro,1,0
1504,59.93855555206325,14.42702122876512,2025-11-11 00:00:00,Hällefors,Örebro,1,0
1505,61.29548552691801,14.179691567534809,2025-11-16 00:00:00,Älvdalen,Dalarna,1,0
1506,59.39553227639432,13.59649672139447,2025-07-22 00:00:00,Karlstad,Värmland,1,0
1507,59.39551850728741,13.596744119651488,2025-07-22 00:00:00,Karlstad,Värmland,1,0
1508,59.39573676048756,13.596905981720177,2025-07-22 00:00:00,Karlstad,Värmland,1,0
1509,59.39431602522112,13.59573080441606,2025-07-22 00:00:00,Karlstad,Värmland,1,0
1510,58.32117426893064,16.06561903567462,2025-11-14 00:00:00,Åtvidaberg,Östergötland,1,0
1511,59.93319738398988,14.445274354462574,2025-11-17 00:00:00,Hällefors,Örebro,1,0
1512,59.93473940670494,14.444209425230948,2025-11-17 00:00:00,Hällefors,Örebro,1,0
1513,56.693302997374985,12.876078198936746,2025-11-16 00:00:00,Halmstad,Halland,1,0
1514,58.53331698556565,13.465182208954253,2025-09-04 00:00:00,Götene,Västra Götaland,1,0
1515,58.533379876629205,13.465676047249609,2025-07-10 00:00:00,Götene,Västra Götaland,1,0
1516,58.53362914190366,13.46703332003016,2025-07-10 00:00:00,Götene,Västra Götaland,1,0
1517,60.0063737602448,18.33969128672247,2025-11-19 00:00:00,Uppsala,Uppsala,1,0
1518,57.67096116317151,12.192546936500651,2025-10-27 00:00:00,Härryda,Västra Götaland,1,0
1519,61.389025719249155,14.87132904617931,2025-11-19 00:00:00,Orsa,Dalarna,1,0
1520,58.752518545165806,12.307854971999896,2025-10-30 00:00:00,Mellerud,Västra Götaland,1,0
1521,58.488380833355116,13.155296705609752,2025-09-18 00:00:00,Lidköping,Västra Götaland,1,0
1522,58.4890793365739,13.137438445164111,2025-09-18 00:00:00,Lidköping,Västra Götaland,1,0
1523,58.48457591711349,13.148088280506283,2025-09-18 00:00:00,Lidköping,Västra Götaland,1,0
1524,58.495432985019875,13.193882203561905,2025-09-19 00:00:00,Lidköping,Västra Götaland,1,0
1525,61.744756912979405,15.669989724499723,2025-11-19 00:00:00,Ljusdal,Gävleborg,1,0
1526,57.429535859881746,16.605882436179193,2024-06-13 00:00:00,Oskarshamn,Kalmar,1,0
1527,56.80017196238849,15.209266068792033,2025-04-16 00:00:00,Lessebo,Kronoberg,1,0
1528,56.80279154625511,15.204968578544817,2025-04-15 00:00:00,Lessebo,Kronoberg,1,0
1529,56.802602027410295,15.20477518910379,2025-04-15 00:00:00,Lessebo,Kronoberg,1,0
1530,56.802529164610775,15.204563564448279,2025-04-15 00:00:00,Lessebo,Kronoberg,1,0
1531,56.80201586972172,15.202411164760678,2025-04-15 00:00:00,Lessebo,Kronoberg,1,0
1532,56.79623039923243,15.196432427931802,2025-04-14 00:00:00,Lessebo,Kronoberg,1,0
1533,56.31695979409982,14.709124914856893,2025-10-25 00:00:00,Olofström,Blekinge,1,0
1534,61.159413544200014,14.351845192754586,2025-09-17 00:00:00,Mora,Dalarna,1,0
1535,61.15948031137378,14.35054165722001,2025-09-17 00:00:00,Mora,Dalarna,1,0
1536,61.15104306265908,14.496336425288899,2025-09-16 00:00:00,Mora,Dalarna,1,0
1537,61.14885909824411,14.518470869323306,2025-09-16 00:00:00,Mora,Dalarna,1,0
1538,61.15427984553387,14.444175174926704,2025-09-16 00:00:00,Mora,Dalarna,1,0
1539,61.1510132976818,14.450482071302565,2025-09-16 00:00:00,Mora,Dalarna,1,0
1540,59.90964671490464,16.577142191825306,2025-10-14 00:00:00,Sala,Västmanland,1,0
1541,59.91468544444602,16.562654459810204,2025-10-14 00:00:00,Sala,Västmanland,1,0
1542,59.90221824577927,16.56410426838443,2025-10-14 00:00:00,Sala,Västmanland,1,0
1543,59.90122068897344,16.56431383494488,2025-10-14 00:00:00,Sala,Västmanland,1,0
1544,59.32774277501144,17.42516774554589,2025-11-20 00:00:00,Södertälje,Stockholm,1,0
1545,59.32634328340844,17.41710750126494,2025-11-20 00:00:00,Södertälje,Stockholm,1,0
1546,63.80935279569893,20.405608229092508,2025-11-22 00:00:00,Umeå,Västerbotten,1,0
1547,58.81741903851067,15.478238934399037,2025-10-26 00:00:00,Finspång,Östergötland,1,0
1548,58.82020893772791,15.47743369563118,2025-10-26 00:00:00,Finspång,Östergötland,1,0
1549,58.82228779086252,15.479439247360293,2025-10-26 00:00:00,Finspång,Östergötland,1,0
1550,58.821633117195574,15.476173936200729,2025-10-26 00:00:00,Finspång,Östergötland,1,0
1551,59.22220528887907,16.4056552968919,2025-10-26 00:00:00,Eskilstuna,Södermanland,1,0
1552,59.21707564857973,16.398649135083893,2025-10-26 00:00:00,Eskilstuna,Södermanland,1,0
1553,59.95142875883128,14.428759332165033,2025-11-09 00:00:00,Hällefors,Örebro,1,0
1554,59.95178468501093,14.429317284101637,2025-11-09 00:00:00,Hällefors,Örebro,1,0
1555,59.95412835064997,14.428521998747733,2025-11-09 00:00:00,Hällefors,Örebro,1,0
1556,60.132212306092185,15.380421487210377,2025-10-16 00:00:00,Smedjebacken,Dalarna,1,0
1557,60.132248438236346,15.380492992944452,2025-10-16 00:00:00,Smedjebacken,Dalarna,1,0
1558,59.416123143085144,18.654594570521994,2025-11-04 00:00:00,Värmdö,Stockholm,1,0
1559,59.416555147561475,18.654965699922435,2025-11-04 00:00:00,Värmdö,Stockholm,1,0
1560,59.417038122886595,18.65505916165153,2025-11-04 00:00:00,Värmdö,Stockholm,1,0
1561,59.41683456035836,18.65245154306661,2025-11-04 00:00:00,Värmdö,Stockholm,1,0
1562,59.41739065502075,18.652075295001936,2025-11-04 00:00:00,Värmdö,Stockholm,1,0
1563,59.41715799579075,18.6545053114085,2025-11-04 00:00:00,Värmdö,Stockholm,1,0
1564,59.41762290702564,18.654191923112425,2025-11-04 00:00:00,Värmdö,Stockholm,1,0
1565,59.41854299426298,18.65359955030836,2025-11-04 00:00:00,Värmdö,Stockholm,1,0
1566,59.418713719461984,18.653596270289327,2025-11-04 00:00:00,Värmdö,Stockholm,1,0
1567,59.41689760616111,18.64997206163585,2025-11-04 00:00:00,Värmdö,Stockholm,1,0
1568,59.96015258597327,14.423438304399522,2025-11-09 00:00:00,Hällefors,Örebro,1,0
1569,57.29415080588149,13.936531231079938,2025-11-21 00:00:00,Gnosjö,Jönköping,1,0
1570,58.98228827004775,15.367047047391717,2025-11-23 00:00:00,Hallsberg,Örebro,1,0
1571,60.5890397985243,15.806424868672622,2025-10-07 00:00:00,Falun,Dalarna,1,0
1572,56.64787536896003,14.222950151179328,2025-10-03 00:00:00,Älmhult,Kronoberg,1,0
1573,56.877729499015345,13.53680738597418,2025-10-01 00:00:00,Ljungby,Kronoberg,1,0
1574,59.136526632910716,17.115725348869088,2025-11-24 00:00:00,Gnesta,Södermanland,1,0
1575,59.390599589749385,18.099487361450837,2025-10-30 00:00:00,Lidingö,Stockholm,1,0
1576,57.799532123827476,16.267557760385372,2025-11-26 00:00:00,Västervik,Kalmar,1,0
1577,58.935703271720655,11.188582469332564,2025-11-24 00:00:00,Strömstad,Västra Götaland,1,0
1578,58.93521844764644,11.187847301352305,2025-11-24 00:00:00,Strömstad,Västra Götaland,1,0
1579,59.15443523270425,17.4718789309103,2025-08-15 00:00:00,Nykvarn,Stockholm,1,0
1580,59.15289771727854,17.47624405493129,2025-08-15 00:00:00,Nykvarn,Stockholm,1,0
1581,59.155358650465494,17.486625340950734,2025-08-14 00:00:00,Nykvarn,Stockholm,1,0
1582,59.15957434046807,17.486954479558594,2025-08-14 00:00:00,Nykvarn,Stockholm,1,0
1583,59.157682976972346,17.491564425388834,2025-08-14 00:00:00,Nykvarn,Stockholm,1,0
1584,59.167714086079556,17.465599686003568,2025-08-01 00:00:00,Nykvarn,Stockholm,1,0
1585,59.16198892547909,17.473067938544784,2025-08-01 00:00:00,Nykvarn,Stockholm,1,0
1586,59.16193800663497,17.473537538264882,2025-08-01 00:00:00,Nykvarn,Stockholm,1,0
1587,59.175755051511565,17.455319637877817,2025-05-08 00:00:00,Nykvarn,Stockholm,1,0
1588,59.48656996764083,13.375118889855676,2025-09-04 00:00:00,Karlstad,Värmland,1,0
1589,59.153788721667055,18.237105881560176,2025-12-13 00:00:00,Haninge,Stockholm,1,0
1590,59.80811824449641,18.495782905659528,2025-12-14 00:00:00,Norrtälje,Stockholm,1,0
1591,59.8086876327785,18.493849894903093,2025-12-14 00:00:00,Norrtälje,Stockholm,1,0
1592,59.47205247044239,18.133207701303313,2025-07-16 00:00:00,Täby,Stockholm,1,0
1593,59.4721026516384,18.1329111404937,2025-07-16 00:00:00,Täby,Stockholm,1,0
1594,59.47211870613202,18.133018131573827,2025-07-16 00:00:00,Täby,Stockholm,1,0
1595,59.471601723999214,18.13128840954948,2025-07-16 00:00:00,Täby,Stockholm,1,0
1596,59.472182744330254,18.13295194489099,2025-07-16 00:00:00,Täby,Stockholm,1,0
1597,59.472166375899995,18.132862579885224,2025-07-16 00:00:00,Täby,Stockholm,1,0
1598,59.4720085675199,18.13315173806547,2025-07-16 00:00:00,Täby,Stockholm,1,0
1599,59.47206206724048,18.13317306587804,2025-07-16 00:00:00,Täby,Stockholm,1,0
1600,59.47219704917874,18.1326529153137,2025-07-16 00:00:00,Täby,Stockholm,1,0
1601,61.23325339082641,17.044950506620264,2024-08-14 00:00:00,Söderhamn,Gävleborg,1,0
1602,56.82663570464587,13.387657426564248,2025-11-01 00:00:00,Ljungby,Kronoberg,1,0
1603,56.82660878837336,13.387659162170536,2025-11-01 00:00:00,Ljungby,Kronoberg,1,0
1604,56.98160774223634,15.675610646767423,2025-10-30 00:00:00,Uppvidinge,Kronoberg,1,0
1605,56.98152027608706,15.677864146966492,2025-10-30 00:00:00,Uppvidinge,Kronoberg,1,0
1606,56.98167374109694,15.678653062142924,2025-10-30 00:00:00,Uppvidinge,Kronoberg,1,0
1607,56.98216023661112,15.680213858289065,2025-10-30 00:00:00,Uppvidinge,Kronoberg,1,0
1608,56.98270080426332,15.681988328099548,2025-10-30 00:00:00,Uppvidinge,Kronoberg,1,0
1609,56.98198418995317,15.674935006373602,2025-10-29 00:00:00,Uppvidinge,Kronoberg,1,0
1610,56.982217268396745,15.674555905290159,2025-10-29 00:00:00,Uppvidinge,Kronoberg,1,0
1611,56.98241463447162,15.674374290707085,2025-10-29 00:00:00,Uppvidinge,Kronoberg,1,0
1612,56.98236577518043,15.67922634119637,2025-10-30 00:00:00,Uppvidinge,Kronoberg,1,0
1613,57.70410498232787,14.341606660979636,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1614,57.70379232264364,14.342525136847431,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1615,57.703783452398724,14.34098219090841,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1616,57.704049909249306,14.34227989111705,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1617,57.704253001568404,14.342758177474506,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1618,57.70247111639699,14.339324202986726,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1619,57.70480814883537,14.344950147785491,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1620,57.70469845652307,14.340123233394989,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1621,57.70803380424075,14.135992536906118,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1622,57.70460461245916,14.34287819551545,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1623,57.70523175854487,14.34508406428844,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1624,57.70067484603334,14.343959251630777,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1625,57.70488273698905,14.344410325784525,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1626,57.704676143737856,14.345961991983089,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1627,57.70382633286516,14.346247826373823,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1628,57.705320553217504,14.339561265527154,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1629,57.70539309534666,14.340397122013238,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1630,57.70951050169849,14.143793589715546,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1631,57.70292796946722,14.145856676677319,2025-10-17 12:00:00,Jönköping,Jönköping,1,0
1632,56.80009228913154,13.306224523014803,2025-11-19 00:00:00,Halmstad,Halland,1,0
1633,59.63156534604293,18.338373214541072,2025-12-16 00:00:00,Vallentuna,Stockholm,1,0
1634,60.44599211828209,16.456396602976124,2025-06-19 00:00:00,Hofors,Gävleborg,4,0
1635,59.056458337545415,11.814901277229112,2025-12-16 00:00:00,Dals-Ed,Västra Götaland,1,0
1636,59.05488926621565,15.628947922771411,2025-12-17 00:00:00,Örebro,Örebro,1,0
1637,59.054649497499085,15.63086605559379,2025-12-17 00:00:00,Örebro,Örebro,1,0
1638,59.05418798999999,15.634824133594112,2025-12-17 00:00:00,Örebro,Örebro,1,0
1639,59.054447719842926,15.634369757428745,2025-12-17 00:00:00,Örebro,Örebro,1,0
1640,59.054312650361176,15.63405676118411,2025-12-17 00:00:00,Örebro,Örebro,1,0
1641,59.05485035906972,15.633374438982221,2025-12-17 00:00:00,Örebro,Örebro,1,0
1642,59.05518282884633,15.633616740941893,2025-12-17 00:00:00,Örebro,Örebro,1,0
1643,59.055345431412185,15.634382699390285,2025-12-17 00:00:00,Örebro,Örebro,1,0
1644,59.05739241431921,15.641482984724025,2025-12-17 00:00:00,Örebro,Örebro,1,0
1645,59.05814684872856,15.641775649093693,2025-12-17 00:00:00,Örebro,Örebro,1,0
1646,59.060930630568826,15.642511807474051,2025-12-17 00:00:00,Örebro,Örebro,1,0
1647,59.06007299004736,15.631919007820338,2025-12-17 00:00:00,Örebro,Örebro,1,0
1648,59.11763799568559,17.275049347904684,2025-12-18 00:00:00,Gnesta,Södermanland,1,0
1649,58.80962460043303,11.664022012727157,2025-10-23 00:00:00,Tanum,Västra Götaland,1,0
1650,58.80874720568963,11.663849600597645,2025-10-23 00:00:00,Tanum,Västra Götaland,1,0
1651,58.80643997316004,11.659742449593256,2025-10-23 00:00:00,Tanum,Västra Götaland,1,0
1652,58.80402897460801,11.653535009713439,2025-10-23 00:00:00,Tanum,Västra Götaland,1,0
1653,58.82298980851138,11.655354246590536,2025-10-23 00:00:00,Tanum,Västra Götaland,1,0
1654,58.80217827267714,11.651331611999574,2025-10-23 00:00:00,Tanum,Västra Götaland,1,0
1655,58.80581027021006,11.649961228704047,2025-10-23 00:00:00,Tanum,Västra Götaland,1,0
1656,58.8051044152909,11.647863195624794,2025-10-22 00:00:00,Tanum,Västra Götaland,1,0
1657,58.808834347374635,11.641733772967346,2025-10-22 00:00:00,Tanum,Västra Götaland,1,0
1658,58.79113985134988,11.6387834104694,2025-10-22 00:00:00,Tanum,Västra Götaland,1,0
1659,58.79006433567701,11.63860086166401,2025-10-22 00:00:00,Tanum,Västra Götaland,1,0
1660,58.7902838916537,11.642054788803604,2025-10-22 00:00:00,Tanum,Västra Götaland,1,0
1661,58.791099647448114,11.643099736440243,2025-10-22 00:00:00,Tanum,Västra Götaland,1,0
1662,58.824550630415864,11.644664239271385,2025-09-18 00:00:00,Tanum,Västra Götaland,1,0
1663,58.82952830333397,11.637652842944624,2025-09-18 00:00:00,Tanum,Västra Götaland,1,0
1664,58.82125571716098,11.640051267804258,2025-09-18 00:00:00,Tanum,Västra Götaland,1,0
1665,58.826054715236396,11.629196165509292,2025-09-18 00:00:00,Tanum,Västra Götaland,1,0
1666,58.820942976619065,11.639274328015887,2025-09-18 00:00:00,Tanum,Västra Götaland,1,0
1667,58.7989637285693,11.635575039693775,2025-08-14 00:00:00,Tanum,Västra Götaland,1,0
1668,59.297820759575664,18.182992073158843,2025-05-23 00:00:00,Nacka,Stockholm,1,0
1669,59.297911390890434,18.181962489893845,2025-05-23 00:00:00,Nacka,Stockholm,1,0
1670,59.29961802797504,18.187840758633655,2025-05-22 00:00:00,Nacka,Stockholm,1,0
1671,59.29986625506035,18.18850779034844,2025-05-22 00:00:00,Nacka,Stockholm,1,0
1672,59.29677679101485,18.19489324423004,2025-05-22 00:00:00,Nacka,Stockholm,1,0
1673,59.294767259259956,18.20015965858478,2025-05-20 00:00:00,Nacka,Stockholm,1,0
1674,59.29809471124033,18.19696970731124,2025-05-20 00:00:00,Nacka,Stockholm,1,0
1675,59.29511788115436,18.203555130440886,2025-05-20 00:00:00,Nacka,Stockholm,1,0
1676,59.288491863583346,18.182903062161394,2025-05-19 00:00:00,Nacka,Stockholm,1,0
1677,59.287400752377,18.179211187333,2025-05-19 00:00:00,Nacka,Stockholm,1,0
1678,65.86955676007804,23.641152094398365,2025-08-30 00:00:00,Haparanda,Norrbotten,1,0
1679,65.87203975816908,22.159884833446565,2025-09-02 00:00:00,Luleå,Norrbotten,1,0
1680,65.87271435571584,22.13190828409408,2025-09-02 00:00:00,Luleå,Norrbotten,1,0
1681,65.89585990641088,22.301713723015425,2025-09-02 00:00:00,Luleå,Norrbotten,1,0
1682,65.91997904954162,21.887844097657762,2025-09-01 00:00:00,Boden,Norrbotten,1,0
1683,65.92167016306888,21.86790445679246,2025-09-01 00:00:00,Boden,Norrbotten,1,0
1684,65.90060684752706,21.76917185603272,2025-09-01 00:00:00,Boden,Norrbotten,1,0
1685,65.93397132654273,22.83353379325393,2025-08-29 00:00:00,Kalix,Norrbotten,1,0
1686,65.91256910299423,23.0521326497195,2025-08-28 00:00:00,Kalix,Norrbotten,1,0
1687,65.93612076996327,22.787582802611475,2025-08-27 00:00:00,Kalix,Norrbotten,1,0
1688,65.95211275891504,22.637731240786305,2025-08-26 00:00:00,Kalix,Norrbotten,1,0
